,datetimeepoch,date,datetime,hr,season,temp,feelslike,humidity,dew,precip,windspeed,visibilty,cloudcover,conditions,mnth,cnt
2843,1304427600,20110503,201105039,9,2,66.2,66.2,82.92,60.9,0.0,11.3,8.8,89.1,Partially cloudy,5,186
2844,1304431200,20110503,2011050310,10,2,70.0,70.0,76.47,62.3,0.0,14.6,9.9,89.1,Partially cloudy,5,127
2845,1304434800,20110503,2011050311,11,2,73.4,73.4,69.3,62.7,0.0,14.9,9.9,89.1,Partially cloudy,5,140
2846,1304438400,20110503,2011050312,12,2,75.2,75.2,65.34,62.8,0.0,14.2,9.9,92.1,Overcast,5,217
2847,1304442000,20110503,2011050313,13,2,77.2,77.2,61.22,62.8,0.0,20.3,8.8,93.8,Overcast,5,194
2848,1304445600,20110503,2011050314,14,2,78.5,78.5,57.74,62.4,0.0,24.5,7.2,93.8,Overcast,5,158
2849,1304449200,20110503,2011050315,15,2,79.1,79.1,56.51,62.3,0.0,21.3,8.8,93.8,Overcast,5,154
2850,1304452800,20110503,2011050316,16,2,79.1,79.1,56.52,62.3,0.0,18.4,9.9,92.1,Overcast,5,271
2851,1304456400,20110503,2011050317,17,2,80.3,81.7,55.06,62.7,0.0,19.0,9.9,83.1,Partially cloudy,5,517
2852,1304460000,20110503,2011050318,18,2,79.0,79.0,53.1,60.5,0.0,19.2,9.9,86.7,Partially cloudy,5,544
2853,1304463600,20110503,2011050319,19,2,78.9,78.9,48.59,57.9,0.0,16.9,9.9,81.3,Partially cloudy,5,365
2854,1304467200,20110504,2011050420,20,2,77.0,77.0,56.8,60.5,0.0,14.6,9.9,79.3,Partially cloudy,5,191
2855,1304470800,20110504,2011050421,21,2,75.4,75.4,60.79,60.9,0.0,7.9,9.9,79.3,Partially cloudy,5,150
2856,1304474400,20110504,2011050422,22,2,73.3,73.3,59.35,58.3,0.0,18.3,9.9,100.0,Overcast,5,89
2857,1304478000,20110504,2011050423,23,2,68.0,68.0,60.52,53.8,0.0,16.0,9.9,100.0,Overcast,5,57
2858,1304481600,20110504,201105040,0,2,66.1,66.1,68.03,55.2,0.0,13.5,9.9,100.0,Overcast,5,27
2859,1304485200,20110504,201105041,1,2,62.4,62.4,78.52,55.6,0.01,6.9,8.2,100.0,"Rain, Overcast",5,7
2860,1304488800,20110504,201105042,2,2,60.8,60.8,88.46,57.4,0.03,5.7,9.9,100.0,"Rain, Overcast",5,4
2861,1304492400,20110504,201105043,3,2,57.6,57.6,92.31,55.4,0.04,12.6,6.1,99.6,"Rain, Overcast",5,1
2862,1304496000,20110504,201105044,4,2,53.3,53.3,88.93,50.1,0.07,21.1,9.9,100.0,"Rain, Overcast",5,3
2863,1304499600,20110504,201105045,5,2,50.0,50.0,92.68,48.0,0.1,13.9,8.3,100.0,"Rain, Overcast",5,9
2864,1304503200,20110504,201105046,6,2,48.1,42.6,88.2,44.8,0.06,13.7,8.0,100.0,"Rain, Overcast",5,21
2865,1304506800,20110504,201105047,7,2,48.1,42.5,88.44,44.8,0.04,13.8,4.3,100.0,"Rain, Overcast",5,52
2866,1304510400,20110504,201105048,8,2,46.8,40.5,92.45,44.7,0.05,14.9,8.3,99.8,"Rain, Overcast",5,79
2867,1304514000,20110504,201105049,9,2,46.8,41.6,92.21,44.6,0.05,11.2,7.0,100.0,"Rain, Overcast",5,40
2868,1304517600,20110504,2011050410,10,2,46.8,40.6,92.45,44.7,0.09,14.6,5.4,100.0,"Rain, Overcast",5,31
2869,1304521200,20110504,2011050411,11,2,46.6,41.0,91.34,44.3,0.01,12.6,9.9,100.0,"Rain, Overcast",5,72
2870,1304524800,20110504,2011050412,12,2,51.2,51.2,82.33,46.0,0.0,10.6,9.9,88.9,Partially cloudy,5,124
2871,1304528400,20110504,2011050413,13,2,53.7,53.7,70.31,44.3,0.0,14.9,9.9,89.4,Partially cloudy,5,143
2872,1304532000,20110504,2011050414,14,2,56.9,56.9,59.53,42.9,0.0,17.7,9.9,100.0,Overcast,5,107
2873,1304535600,20110504,2011050415,15,2,60.1,60.1,52.59,42.7,0.0,15.8,9.9,89.7,Partially cloudy,5,129
2874,1304539200,20110504,2011050416,16,2,57.6,57.6,53.95,41.1,0.0,18.8,9.9,86.1,Partially cloudy,5,195
2875,1304542800,20110504,2011050417,17,2,60.2,60.2,46.31,39.5,0.0,18.6,9.9,89.7,Partially cloudy,5,410
2876,1304546400,20110504,2011050418,18,2,57.0,57.0,48.01,37.5,0.0,15.0,9.9,52.8,Partially cloudy,5,396
2877,1304550000,20110504,2011050419,19,2,53.7,53.7,65.06,42.3,0.04,10.8,9.9,51.9,"Rain, Partially cloudy",5,296
2878,1304553600,20110505,2011050520,20,2,53.3,53.3,58.96,39.4,0.0,15.0,9.9,45.6,Partially cloudy,5,258
2879,1304557200,20110505,2011050521,21,2,51.5,51.5,63.22,39.4,0.0,13.4,9.9,26.4,Partially cloudy,5,180
2880,1304560800,20110505,2011050522,22,2,51.5,51.5,62.17,39.0,0.0,7.3,9.9,27.6,Partially cloudy,5,165
2881,1304564400,20110505,2011050523,23,2,50.0,46.3,62.67,37.7,0.0,9.3,9.9,48.2,Partially cloudy,5,115
2882,1304568000,20110505,201105050,0,2,48.4,44.4,61.66,35.9,0.0,9.3,9.9,25.4,Partially cloudy,5,27
2883,1304571600,20110505,201105051,1,2,48.0,44.2,66.11,37.2,0.0,8.4,9.9,24.4,Partially cloudy,5,10
2884,1304575200,20110505,201105052,2,2,46.7,42.6,69.54,37.2,0.0,8.1,9.9,24.4,Partially cloudy,5,5
2885,1304578800,20110505,201105053,3,2,46.6,42.1,65.46,35.7,0.0,9.4,9.9,24.4,Partially cloudy,5,4
2886,1304582400,20110505,201105054,4,2,46.6,41.7,65.91,35.8,0.0,10.2,9.9,51.0,Partially cloudy,5,7
2887,1304586000,20110505,201105055,5,2,46.6,41.8,64.67,35.3,0.0,10.0,9.9,2.0,Clear,5,30
2888,1304589600,20110505,201105056,6,2,46.2,41.2,65.66,35.3,0.0,10.2,9.9,24.4,Partially cloudy,5,89
2889,1304593200,20110505,201105057,7,2,46.7,41.8,64.27,35.3,0.0,10.3,9.9,24.4,Partially cloudy,5,271
2890,1304596800,20110505,201105058,8,2,50.0,50.0,56.82,35.3,0.0,10.5,9.9,0.0,Clear,5,440
2891,1304600400,20110505,201105059,9,2,53.3,53.3,50.21,35.3,0.01,10.5,9.9,0.0,Rain,5,184
2892,1304604000,20110505,2011050510,10,2,57.1,57.1,43.83,35.3,0.0,11.5,9.9,0.0,Clear,5,128
2893,1304607600,20110505,2011050511,11,2,60.3,60.3,39.42,35.5,0.0,12.2,9.9,24.4,Partially cloudy,5,148
2894,1304611200,20110505,2011050512,12,2,62.2,62.2,36.21,35.0,0.0,18.3,9.9,45.6,Partially cloudy,5,196
2895,1304614800,20110505,2011050513,13,2,62.7,62.7,33.99,33.9,0.0,14.9,9.9,47.6,Partially cloudy,5,192
2896,1304618400,20110505,2011050514,14,2,64.2,64.2,29.74,31.9,0.0,23.6,9.9,47.9,Partially cloudy,5,154
2897,1304622000,20110505,2011050515,15,2,64.3,64.3,28.16,30.7,0.0,17.9,9.9,47.6,Partially cloudy,5,147
2898,1304625600,20110505,2011050516,16,2,66.5,66.5,25.62,30.2,0.0,20.5,9.9,45.6,Partially cloudy,5,269
2899,1304629200,20110505,2011050517,17,2,67.9,67.9,24.34,30.1,0.0,17.1,9.9,46.6,Partially cloudy,5,533
2900,1304632800,20110505,2011050518,18,2,66.5,66.5,25.54,30.1,0.0,15.7,9.9,44.6,Partially cloudy,5,520
2901,1304636400,20110505,2011050519,19,2,66.1,66.1,25.99,30.2,0.0,11.6,9.9,24.4,Partially cloudy,5,361
2902,1304640000,20110506,2011050620,20,2,64.1,64.1,27.79,30.2,0.0,8.8,9.9,24.4,Partially cloudy,5,190
2903,1304643600,20110506,2011050621,21,2,60.5,60.5,34.64,32.4,0.0,6.7,9.9,0.0,Clear,5,152
2904,1304647200,20110506,2011050622,22,2,59.8,59.8,37.61,33.9,0.0,7.7,9.9,0.0,Clear,5,151
2905,1304650800,20110506,2011050623,23,2,58.2,58.2,40.89,34.5,0.0,7.7,9.9,0.0,Clear,5,120
2906,1304654400,20110506,201105060,0,2,56.6,56.6,42.99,34.4,0.0,7.4,9.9,0.0,Clear,5,56
2907,1304658000,20110506,201105061,1,2,54.7,54.7,46.18,34.4,0.0,6.4,9.9,0.0,Clear,5,32
2908,1304661600,20110506,201105062,2,2,50.7,50.7,64.04,38.9,0.0,6.4,9.9,0.0,Clear,5,16
2909,1304665200,20110506,201105063,3,2,49.4,48.1,64.09,37.8,0.0,4.2,9.9,0.0,Clear,5,9
2910,1304668800,20110506,201105064,4,2,47.9,46.1,71.21,39.0,0.0,4.4,9.9,0.0,Clear,5,1
2911,1304672400,20110506,201105065,5,2,47.4,45.5,81.61,42.0,0.0,4.4,9.9,0.0,Clear,5,16
2912,1304676000,20110506,201105066,6,2,46.2,44.2,81.06,40.8,0.0,4.4,9.9,24.4,Partially cloudy,5,82
2913,1304679600,20110506,201105067,7,2,47.5,46.5,82.97,42.6,0.0,3.3,9.9,45.6,Partially cloudy,5,222
2914,1304683200,20110506,201105068,8,2,51.4,51.4,82.04,46.1,0.0,0.2,9.9,45.6,Partially cloudy,5,450
2915,1304686800,20110506,201105069,9,2,53.6,53.6,76.38,46.4,0.0,10.0,9.9,79.3,Partially cloudy,5,188
2916,1304690400,20110506,2011050610,10,2,57.8,57.8,65.01,46.1,0.0,11.0,9.9,79.3,Partially cloudy,5,127
2918,1304697600,20110506,2011050612,12,2,64.9,64.9,47.12,44.3,0.0,13.7,9.9,90.1,Overcast,5,246
2919,1304701200,20110506,2011050613,13,2,66.7,66.7,47.05,45.8,0.0,14.5,9.9,83.9,Partially cloudy,5,253
2920,1304704800,20110506,2011050614,14,2,68.1,68.1,39.88,42.8,0.0,13.9,9.9,82.3,Partially cloudy,5,213
2921,1304708400,20110506,2011050615,15,2,69.5,69.5,40.15,44.2,0.0,18.0,9.9,87.5,Partially cloudy,5,260
2922,1304712000,20110506,2011050616,16,2,69.9,69.9,37.62,42.9,0.0,15.8,9.9,84.5,Partially cloudy,5,344
2923,1304715600,20110506,2011050617,17,2,69.5,69.5,40.07,44.1,0.0,10.2,9.9,80.3,Partially cloudy,5,553
2924,1304719200,20110506,2011050618,18,2,68.0,68.0,39.35,42.4,0.0,14.6,9.9,81.3,Partially cloudy,5,470
2925,1304722800,20110506,2011050619,19,2,66.5,66.5,41.96,42.6,0.0,12.7,9.8,88.9,Partially cloudy,5,292
2926,1304726400,20110507,2011050720,20,2,64.1,64.1,49.48,44.8,0.0,8.9,9.9,89.3,Partially cloudy,5,219
2927,1304730000,20110507,2011050721,21,2,62.0,62.0,50.92,43.7,0.0,4.7,9.9,83.1,Partially cloudy,5,182
2928,1304733600,20110507,2011050722,22,2,58.7,58.7,68.21,48.3,0.0,5.2,9.9,80.3,Partially cloudy,5,120
2929,1304737200,20110507,2011050723,23,2,57.2,57.2,72.03,48.3,0.0,8.9,9.9,24.4,Partially cloudy,5,119
2930,1304740800,20110507,201105070,0,2,55.0,55.0,82.56,49.8,0.0,5.8,9.9,24.4,Partially cloudy,5,86
2931,1304744400,20110507,201105071,1,2,53.1,53.1,83.96,48.4,0.0,5.7,9.9,24.4,Partially cloudy,5,58
2932,1304748000,20110507,201105072,2,2,53.0,53.0,84.32,48.4,0.0,4.7,9.9,47.8,Partially cloudy,5,52
2933,1304751600,20110507,201105073,3,2,53.0,53.0,83.14,48.0,0.0,3.6,9.9,45.6,Partially cloudy,5,18
2934,1304755200,20110507,201105074,4,2,52.8,52.8,79.67,46.7,0.0,3.3,9.9,37.4,Partially cloudy,5,5
2935,1304758800,20110507,201105075,5,2,51.7,51.7,82.73,46.6,0.0,4.5,9.8,79.3,Partially cloudy,5,7
2936,1304762400,20110507,201105076,6,2,56.3,56.3,60.95,43.0,0.0,5.6,9.8,79.3,Partially cloudy,5,13
2937,1304766000,20110507,201105077,7,2,53.5,53.5,75.74,46.0,0.0,3.5,9.8,44.6,Partially cloudy,5,40
2938,1304769600,20110507,201105078,8,2,58.8,58.8,59.19,44.5,0.0,4.9,9.9,44.6,Partially cloudy,5,115
2939,1304773200,20110507,201105079,9,2,62.2,62.2,51.91,44.3,0.0,8.2,9.9,44.6,Partially cloudy,5,218
2940,1304776800,20110507,2011050710,10,2,64.3,64.3,48.77,44.6,0.0,11.1,9.9,51.0,Partially cloudy,5,298
2941,1304780400,20110507,2011050711,11,2,66.1,66.1,48.04,45.9,0.0,12.0,9.9,81.3,Partially cloudy,5,347
2942,1304784000,20110507,2011050712,12,2,66.6,66.6,42.15,42.9,0.0,0.8,9.9,83.9,Partially cloudy,5,373
2943,1304787600,20110507,2011050713,13,2,69.9,69.9,39.4,44.1,0.0,8.1,9.9,82.9,Partially cloudy,5,436
2944,1304791200,20110507,2011050714,14,2,70.0,70.0,35.04,41.1,0.0,11.1,9.9,46.6,Partially cloudy,5,378
2945,1304794800,20110507,2011050715,15,2,69.5,69.5,35.46,41.0,0.0,7.2,9.9,88.9,Partially cloudy,5,378
2946,1304798400,20110507,2011050716,16,2,69.9,69.9,37.61,42.9,0.0,10.0,9.9,89.7,Partially cloudy,5,342
2947,1304802000,20110507,2011050717,17,2,69.6,69.6,37.43,42.4,0.0,8.0,9.9,86.1,Partially cloudy,5,354
2948,1304805600,20110507,2011050718,18,2,68.2,68.2,39.17,42.4,0.0,9.1,9.9,89.7,Partially cloudy,5,289
2949,1304809200,20110507,2011050719,19,2,68.0,68.0,37.77,41.3,0.0,6.8,9.9,88.3,Partially cloudy,5,267
2950,1304812800,20110508,2011050820,20,2,66.3,66.3,42.52,42.9,0.0,7.5,9.9,88.9,Partially cloudy,5,174
2951,1304816400,20110508,2011050821,21,2,66.3,66.3,42.11,42.6,0.0,5.9,9.9,90.1,Overcast,5,127
2952,1304820000,20110508,2011050822,22,2,64.5,64.5,47.81,44.3,0.0,8.8,9.9,86.5,Partially cloudy,5,115
2953,1304823600,20110508,2011050823,23,2,64.2,64.2,48.57,44.4,0.0,8.0,9.9,89.7,Partially cloudy,5,50
2954,1304827200,20110508,201105080,0,2,60.6,60.6,59.2,46.3,0.0,4.5,9.9,89.7,Partially cloudy,5,100
2955,1304830800,20110508,201105081,1,2,60.4,60.4,59.72,46.4,0.0,4.2,9.9,98.2,Overcast,5,64
2956,1304834400,20110508,201105082,2,2,61.5,61.5,57.5,46.4,0.0,0.3,9.9,98.2,Overcast,5,59
2957,1304838000,20110508,201105083,3,2,58.4,58.4,65.24,46.8,0.0,0.2,9.9,89.7,Partially cloudy,5,31
2958,1304841600,20110508,201105084,4,2,56.5,56.5,73.94,48.3,0.0,3.0,9.9,82.9,Partially cloudy,5,10
2959,1304845200,20110508,201105085,5,2,53.5,53.5,81.59,48.0,0.0,0.0,9.9,48.2,Partially cloudy,5,5
2960,1304848800,20110508,201105086,6,2,55.0,55.0,78.68,48.5,0.0,0.2,9.9,97.4,Overcast,5,6
2961,1304852400,20110508,201105087,7,2,55.5,55.5,81.62,50.0,0.0,0.0,9.9,92.3,Overcast,5,23
2962,1304856000,20110508,201105088,8,2,57.3,57.3,82.06,51.9,0.0,0.0,9.9,92.9,Overcast,5,86
2963,1304859600,20110508,201105089,9,2,62.1,62.1,64.63,50.1,0.0,5.5,9.9,83.1,Partially cloudy,5,160
2964,1304863200,20110508,2011050810,10,2,66.0,66.0,53.54,48.6,0.0,8.8,9.9,87.5,Partially cloudy,5,244
2965,1304866800,20110508,2011050811,11,2,67.8,67.8,50.28,48.7,0.0,5.9,9.9,87.5,Partially cloudy,5,340
2966,1304870400,20110508,2011050812,12,2,68.1,68.1,49.77,48.6,0.0,3.2,9.9,84.5,Partially cloudy,5,382
2967,1304874000,20110508,2011050813,13,2,69.7,69.7,46.21,48.1,0.0,3.4,9.9,82.3,Partially cloudy,5,390
2968,1304877600,20110508,2011050814,14,2,69.6,69.6,49.07,49.7,0.0,5.8,9.9,88.9,Partially cloudy,5,366
2969,1304881200,20110508,2011050815,15,2,70.2,70.2,48.16,49.7,0.0,6.6,9.9,88.9,Partially cloudy,5,358
2970,1304884800,20110508,2011050816,16,2,69.7,69.7,48.98,49.6,0.0,0.5,9.9,86.5,Partially cloudy,5,385
2971,1304888400,20110508,2011050817,17,2,69.6,69.6,46.35,48.1,0.0,4.6,9.9,88.9,Partially cloudy,5,351
2972,1304892000,20110508,2011050818,18,2,69.8,69.8,44.24,47.0,0.0,9.8,9.9,89.7,Partially cloudy,5,268
2973,1304895600,20110508,2011050819,19,2,67.8,67.8,50.94,49.0,0.0,0.2,9.9,89.7,Partially cloudy,5,239
2974,1304899200,20110509,2011050920,20,2,65.9,65.9,63.78,53.2,0.0,0.0,9.9,89.7,Partially cloudy,5,239
2975,1304902800,20110509,2011050921,21,2,62.1,62.1,78.92,55.4,0.0,5.2,9.9,87.5,Partially cloudy,5,156
2976,1304906400,20110509,2011050922,22,2,61.8,61.8,79.61,55.4,0.0,3.0,9.9,87.5,Partially cloudy,5,116
2977,1304910000,20110509,2011050923,23,2,59.9,59.9,89.88,56.9,0.0,3.0,9.9,87.5,Partially cloudy,5,61
2978,1304913600,20110509,201105090,0,2,57.3,57.3,86.26,53.2,0.0,3.0,9.9,26.4,Partially cloudy,5,53
2979,1304917200,20110509,201105091,1,2,56.5,56.5,84.21,51.8,0.0,3.0,9.9,24.4,Partially cloudy,5,33
2980,1304920800,20110509,201105092,2,2,55.4,55.4,86.7,51.5,0.0,0.0,9.4,46.2,Partially cloudy,5,8
2981,1304924400,20110509,201105093,3,2,55.1,55.1,91.88,52.8,0.0,0.2,9.8,82.9,Partially cloudy,5,7
2982,1304928000,20110509,201105094,4,2,56.3,56.3,83.82,51.5,0.0,3.5,9.9,44.6,Partially cloudy,5,4
2983,1304931600,20110509,201105095,5,2,53.2,53.2,81.64,47.8,0.0,6.6,9.9,44.6,Partially cloudy,5,23
2984,1304935200,20110509,201105096,6,2,53.3,53.3,76.57,46.2,0.0,6.6,9.9,24.4,Partially cloudy,5,89
2985,1304938800,20110509,201105097,7,2,54.7,54.7,73.27,46.3,0.0,9.6,9.9,24.4,Partially cloudy,5,237
2986,1304942400,20110509,201105098,8,2,58.9,58.9,63.32,46.4,0.0,10.0,9.9,0.0,Clear,5,374
2987,1304946000,20110509,201105099,9,2,62.2,62.2,56.84,46.7,0.0,9.1,9.9,0.0,Clear,5,178
2988,1304949600,20110509,2011050910,10,2,64.7,64.7,54.86,48.1,0.0,6.6,9.9,24.4,Partially cloudy,5,119
2989,1304953200,20110509,2011050911,11,2,66.5,66.5,51.18,47.9,0.0,7.8,9.9,24.4,Partially cloudy,5,125
2990,1304956800,20110509,2011050912,12,2,69.7,69.7,45.79,47.9,0.0,8.8,9.9,46.6,Partially cloudy,5,195
2991,1304960400,20110509,2011050913,13,2,69.9,69.9,43.52,46.7,0.0,8.1,9.9,86.1,Partially cloudy,5,174
2992,1304964000,20110509,2011050914,14,2,71.2,71.2,38.6,44.7,0.0,11.3,9.9,52.8,Partially cloudy,5,162
2993,1304967600,20110509,2011050915,15,2,71.3,71.3,40.55,46.1,0.0,9.4,9.9,47.6,Partially cloudy,5,199
2994,1304971200,20110509,2011050916,16,2,71.7,71.7,40.79,46.6,0.0,9.5,9.9,46.2,Partially cloudy,5,304
2995,1304974800,20110509,2011050917,17,2,73.2,73.2,37.88,45.9,0.0,9.1,9.9,47.6,Partially cloudy,5,598
2996,1304978400,20110509,2011050918,18,2,71.7,71.7,37.67,44.5,0.0,10.1,9.9,24.4,Partially cloudy,5,524
2997,1304982000,20110509,2011050919,19,2,71.1,71.1,37.97,44.2,0.0,12.5,9.9,24.4,Partially cloudy,5,384
2998,1304985600,20110510,2011051020,20,2,67.7,67.7,43.35,44.6,0.0,7.8,9.9,44.6,Partially cloudy,5,291
2999,1304989200,20110510,2011051021,21,2,64.2,64.2,49.06,44.6,0.0,7.5,9.9,24.4,Partially cloudy,5,203
3000,1304992800,20110510,2011051022,22,2,62.0,62.0,60.1,48.0,0.0,5.2,9.9,0.0,Clear,5,150
3001,1304996400,20110510,2011051023,23,2,61.2,61.2,69.68,51.2,0.0,3.0,9.9,0.0,Clear,5,81
3002,1305000000,20110510,201105100,0,2,59.6,59.6,69.36,49.5,0.0,3.0,9.9,0.0,Clear,5,18
3003,1305003600,20110510,201105101,1,2,57.9,57.9,65.64,46.5,0.0,0.0,9.9,0.0,Clear,5,15
3004,1305007200,20110510,201105102,2,2,56.7,56.7,58.81,42.4,0.0,3.5,9.9,24.4,Partially cloudy,5,5
3005,1305010800,20110510,201105103,3,2,55.1,55.1,59.46,41.2,0.0,5.9,9.9,24.4,Partially cloudy,5,4
3006,1305014400,20110510,201105104,4,2,54.4,54.4,57.48,39.7,0.0,7.7,9.9,24.4,Partially cloudy,5,2
3007,1305018000,20110510,201105105,5,2,52.8,52.8,64.12,41.0,0.0,9.8,9.9,24.4,Partially cloudy,5,29
3008,1305021600,20110510,201105106,6,2,51.3,51.3,67.89,41.1,0.0,8.5,9.9,44.6,Partially cloudy,5,112
3009,1305025200,20110510,201105107,7,2,52.9,52.9,68.7,42.9,0.0,5.7,9.9,79.3,Partially cloudy,5,314
3010,1305028800,20110510,201105108,8,2,55.7,55.7,62.29,43.0,0.0,5.5,9.9,89.1,Partially cloudy,5,425
3011,1305032400,20110510,201105109,9,2,60.5,60.5,52.14,42.9,0.0,4.9,9.9,89.1,Partially cloudy,5,205
3012,1305036000,20110510,2011051010,10,2,62.8,62.8,47.76,42.7,0.0,5.0,9.9,92.8,Overcast,5,127
3013,1305039600,20110510,2011051011,11,2,65.9,65.9,38.37,39.8,0.0,3.6,9.9,93.8,Overcast,5,125
3014,1305043200,20110510,2011051012,12,2,66.6,66.6,41.36,42.4,0.0,5.5,9.9,92.9,Overcast,5,217
3015,1305046800,20110510,2011051013,13,2,69.5,69.5,37.98,42.8,0.0,5.9,9.9,96.4,Overcast,5,202
3016,1305050400,20110510,2011051014,14,2,71.2,71.2,37.45,43.9,0.0,9.8,9.9,92.8,Overcast,5,176
3017,1305054000,20110510,2011051015,15,2,71.7,71.7,32.9,41.0,0.0,3.4,9.9,89.1,Partially cloudy,5,180
3018,1305057600,20110510,2011051016,16,2,73.5,73.5,32.58,42.3,0.0,3.0,9.9,89.1,Partially cloudy,5,327
3019,1305061200,20110510,2011051017,17,2,74.9,74.9,31.13,42.3,0.0,4.5,9.9,79.3,Partially cloudy,5,611
3020,1305064800,20110510,2011051018,18,2,73.7,73.7,32.5,42.4,0.0,0.5,9.9,79.3,Partially cloudy,5,550
3021,1305068400,20110510,2011051019,19,2,73.3,73.3,29.75,39.8,0.0,5.9,9.9,79.3,Partially cloudy,5,434
3022,1305072000,20110511,2011051120,20,2,68.9,68.9,44.5,46.4,0.0,8.6,9.9,44.6,Partially cloudy,5,273
3023,1305075600,20110511,2011051121,21,2,64.1,64.1,59.69,49.8,0.0,5.4,9.9,45.6,Partially cloudy,5,234
3024,1305079200,20110511,2011051122,22,2,63.5,63.5,53.86,46.5,0.0,3.2,9.9,82.9,Partially cloudy,5,146
3025,1305082800,20110511,2011051123,23,2,62.2,62.2,56.05,46.3,0.0,4.4,9.9,89.3,Partially cloudy,5,81
3026,1305086400,20110511,201105110,0,2,62.3,62.3,59.36,48.0,0.0,5.2,9.9,99.6,Overcast,5,38
3027,1305090000,20110511,201105111,1,2,61.9,61.9,56.59,46.4,0.0,5.4,9.9,99.2,Overcast,5,20
3028,1305093600,20110511,201105112,2,2,60.6,60.6,60.59,46.9,0.0,4.4,9.9,96.4,Overcast,5,10
3029,1305097200,20110511,201105113,3,2,61.6,61.6,62.16,48.6,0.0,0.5,9.9,89.3,Partially cloudy,5,3
3030,1305100800,20110511,201105114,4,2,60.4,60.4,64.86,48.5,0.0,8.7,9.9,89.3,Partially cloudy,5,2
3031,1305104400,20110511,201105115,5,2,58.8,58.8,86.98,54.9,0.0,5.7,9.9,99.6,Overcast,5,20
3032,1305108000,20110511,201105116,6,2,57.3,57.3,86.93,53.4,0.0,3.4,9.9,90.1,Overcast,5,99
3033,1305111600,20110511,201105117,7,2,57.5,57.5,81.6,51.9,0.0,5.7,9.9,86.3,Partially cloudy,5,318
3034,1305115200,20110511,201105118,8,2,58.9,58.9,73.07,50.2,0.0,7.8,9.9,89.3,Partially cloudy,5,442
3035,1305118800,20110511,201105119,9,2,59.2,59.2,76.61,51.9,0.0,10.1,9.9,88.9,Partially cloudy,5,203
3036,1305122400,20110511,2011051110,10,2,62.3,62.3,72.17,53.3,0.0,6.0,9.9,51.0,Partially cloudy,5,154
3037,1305126000,20110511,2011051111,11,2,64.7,64.7,66.5,53.3,0.0,3.6,9.9,44.6,Partially cloudy,5,141
3038,1305129600,20110511,2011051112,12,2,66.5,66.5,63.14,53.6,0.0,3.8,9.9,45.6,Partially cloudy,5,226
3039,1305133200,20110511,2011051113,13,2,69.4,69.4,56.33,53.2,0.0,0.2,9.9,46.4,Partially cloudy,5,193
3040,1305136800,20110511,2011051114,14,2,71.4,71.4,50.35,51.9,0.0,0.1,9.9,46.4,Partially cloudy,5,177
3041,1305140400,20110511,2011051115,15,2,71.7,71.7,52.06,53.2,0.0,3.4,9.9,45.6,Partially cloudy,5,179
3042,1305144000,20110511,2011051116,16,2,73.6,73.6,41.6,48.8,0.0,0.2,9.9,45.6,Partially cloudy,5,289
3043,1305147600,20110511,2011051117,17,2,74.8,74.8,39.95,48.8,0.0,0.8,9.9,45.6,Partially cloudy,5,259
3044,1305151200,20110511,2011051118,18,2,73.5,73.5,46.15,51.5,0.0,5.2,9.9,46.2,Partially cloudy,5,274
3045,1305154800,20110511,2011051119,19,2,71.1,71.1,50.44,51.7,0.0,12.4,9.9,44.6,Partially cloudy,5,401
3046,1305158400,20110512,2011051220,20,2,66.4,66.4,52.72,48.6,0.0,5.9,9.9,24.4,Partially cloudy,5,276
3047,1305162000,20110512,2011051221,21,2,64.0,64.0,63.17,51.2,0.0,5.6,9.9,24.4,Partially cloudy,5,223
3048,1305165600,20110512,2011051222,22,2,63.6,63.6,60.96,49.9,0.0,0.5,9.9,0.0,Clear,5,172
3049,1305169200,20110512,2011051223,23,2,60.5,60.5,72.16,51.5,0.0,9.8,9.9,0.0,Clear,5,103
3050,1305172800,20110512,201105120,0,2,57.3,57.3,86.16,53.2,0.0,10.0,9.9,1.0,Clear,5,44
3051,1305176400,20110512,201105121,1,2,57.3,57.3,87.62,53.6,0.0,9.0,9.9,96.4,Overcast,5,17
3052,1305180000,20110512,201105122,2,2,56.8,56.8,87.47,53.1,0.0,8.8,9.9,46.3,Partially cloudy,5,15
3053,1305183600,20110512,201105123,3,2,55.5,55.5,91.51,53.1,0.0,7.6,9.9,44.6,Partially cloudy,5,5
3054,1305187200,20110512,201105124,4,2,54.9,54.9,89.02,51.7,0.0,5.5,9.9,44.6,Partially cloudy,5,6
3055,1305190800,20110512,201105125,5,2,53.4,53.4,92.49,51.3,0.0,0.2,9.9,87.5,Partially cloudy,5,29
3056,1305194400,20110512,201105126,6,2,53.3,53.3,94.0,51.6,0.0,5.4,9.9,82.9,Partially cloudy,5,112
3057,1305198000,20110512,201105127,7,2,54.7,54.7,89.48,51.6,0.0,0.4,9.9,44.6,Partially cloudy,5,297
3058,1305201600,20110512,201105128,8,2,57.1,57.1,86.98,53.3,0.0,5.6,9.9,44.6,Partially cloudy,5,421
3059,1305205200,20110512,201105129,9,2,59.1,59.1,81.65,53.5,0.0,8.0,9.9,79.3,Partially cloudy,5,212
3060,1305208800,20110512,2011051210,10,2,61.1,61.1,74.95,53.1,0.0,10.9,9.9,89.1,Partially cloudy,5,147
3061,1305212400,20110512,2011051211,11,2,64.4,64.4,67.76,53.6,0.0,8.8,9.9,90.1,Overcast,5,179
