,datetimeepoch,temp,feelslike,humidity,dew,precip,windspeed,visibilty,cloudcover,conditions,date,hr,datetime,instant,dteday,season,yr,mnth,hr-2,holiday,weekday,workingday,weathersit,temp-2,atemp,hum,windspeed-2,casual,registered,cnt,datetime-2
1265,1298685600,40.8,32.4,48.91,23.1,0.01,16.7,9.9,86.1,"Rain, Partially cloudy",20110226,21,2011022621,1290,20110226,1,0,2,21,0,6,0,1,0.28,0.2727,0.65,0.2537,9,59,68,2011022621
1266,1298689200,39.3,30.2,48.68,21.6,0.0,17.6,9.9,51.0,Partially cloudy,20110226,22,2011022622,1291,20110226,1,0,2,22,0,6,0,1,0.28,0.2727,0.75,0.2239,8,38,46,2011022622
1267,1298692800,38.8,30.7,49.27,21.4,0.0,13.8,9.9,25.4,Partially cloudy,20110226,23,2011022623,1292,20110226,1,0,2,23,0,6,0,1,0.28,0.2576,0.75,0.2836,5,29,34,2011022623
1268,1298696400,37.5,31.4,52.11,21.5,0.0,8.2,9.9,0.0,Clear,20110226,0,201102260,1269,20110226,1,0,2,0,0,6,0,1,0.24,0.2273,0.52,0.19399999999999998,3,25,28,201102260
1269,1298700000,37.0,28.9,53.21,21.5,0.0,12.5,9.9,20.8,Partially cloudy,20110226,1,201102261,1270,20110226,1,0,2,1,0,6,0,1,0.24,0.2121,0.52,0.2985,2,25,27,201102261
1270,1298703600,35.6,26.3,59.37,22.8,0.0,14.6,9.9,37.4,Partially cloudy,20110226,2,201102262,1271,20110226,1,0,2,2,0,6,0,1,0.22,0.19699999999999998,0.6,0.3582,3,9,12,201102262
1271,1298707200,35.5,30.7,56.32,21.5,0.0,5.6,9.9,89.3,Partially cloudy,20110226,3,201102263,1272,20110226,1,0,2,3,0,6,0,1,0.22,0.2273,0.55,0.1343,1,7,8,201102263
1272,1298710800,35.4,32.8,60.32,23.0,0.0,3.2,9.9,98.8,Overcast,20110226,4,201102264,1273,20110226,1,0,2,4,0,6,0,2,0.22,0.2576,0.6,0.0896,1,1,2,201102264
1273,1298714400,35.4,31.6,63.67,24.3,0.0,4.4,9.9,92.8,Overcast,20110226,5,201102265,1274,20110226,1,0,2,5,0,6,0,2,0.22,0.2424,0.64,0.1045,1,9,10,201102265
1274,1298718000,35.4,35.4,60.69,23.2,0.0,0.4,9.9,43.4,Partially cloudy,20110226,6,201102266,1275,20110226,1,0,2,6,0,6,0,1,0.22,0.2727,0.6,0.0,1,6,7,201102266
1275,1298721600,35.2,32.5,61.17,23.2,0.0,3.4,9.9,84.7,Partially cloudy,20110226,7,201102267,1276,20110226,1,0,2,7,0,6,0,1,0.22,0.2576,0.6,0.0896,1,21,22,201102267
1276,1298725200,37.3,37.3,59.62,24.5,0.0,0.0,9.9,94.6,Overcast,20110226,8,201102268,1277,20110226,1,0,2,8,0,6,0,2,0.24,0.2879,0.6,0.0,2,55,57,201102268
1277,1298728800,39.2,34.5,54.95,24.4,0.0,6.5,9.9,98.8,Overcast,20110226,9,201102269,1278,20110226,1,0,2,9,0,6,0,2,0.26,0.2576,0.56,0.1642,9,65,74,201102269
1278,1298732400,42.3,38.7,48.64,24.3,0.0,5.6,9.9,99.2,Overcast,20110226,10,2011022610,1279,20110226,1,0,2,10,0,6,0,2,0.3,0.303,0.49,0.1343,14,71,85,2011022610
1279,1298736000,42.4,42.4,45.7,22.9,0.0,0.2,9.9,90.1,Overcast,20110226,11,2011022611,1280,20110226,1,0,2,11,0,6,0,1,0.3,0.3333,0.45,0.0,26,100,126,2011022611
1280,1298739600,44.3,40.3,45.69,24.6,0.0,7.0,9.9,93.5,Overcast,20110226,12,2011022612,1281,20110226,1,0,2,12,0,6,0,2,0.32,0.3182,0.45,0.1642,45,115,160,2011022612
1281,1298743200,46.2,41.3,42.5,24.7,0.0,10.3,9.9,94.7,Overcast,20110226,13,2011022613,1282,20110226,1,0,2,13,0,6,0,2,0.34,0.3182,0.42,0.2537,38,136,174,2011022613
1282,1298746800,46.6,40.6,36.66,21.5,0.0,13.7,9.9,92.3,Overcast,20110226,14,2011022614,1283,20110226,1,0,2,14,0,6,0,2,0.34,0.303,0.36,0.3284,57,154,211,2011022614
1283,1298750400,47.9,42.9,39.95,24.7,0.0,11.6,9.9,99.2,Overcast,20110226,15,2011022615,1284,20110226,1,0,2,15,0,6,0,2,0.36,0.3333,0.4,0.2836,40,125,165,2011022615
1284,1298754000,48.4,43.5,44.5,27.7,0.0,11.5,9.9,86.7,Partially cloudy,20110226,16,2011022616,1285,20110226,1,0,2,16,0,6,0,1,0.36,0.3333,0.46,0.2836,41,130,171,2011022616
1285,1298757600,47.9,43.7,42.33,26.1,0.0,9.1,9.9,82.5,Partially cloudy,20110226,17,2011022617,1286,20110226,1,0,2,17,0,6,0,1,0.36,0.3485,0.43,0.2239,53,130,183,2011022617
1286,1298761200,46.3,42.3,45.65,26.5,0.0,7.9,9.9,89.3,Partially cloudy,20110226,18,2011022618,1287,20110226,1,0,2,18,0,6,0,1,0.34,0.3333,0.46,0.19399999999999998,26,111,137,2011022618
1287,1298764800,44.1,38.8,50.19,26.8,0.0,10.0,9.9,48.4,Partially cloudy,20110227,19,2011022719,1311,20110227,1,0,2,19,0,0,0,1,0.4,0.4091,0.54,0.1343,16,86,102,2011022719
1288,1298768400,42.1,37.6,58.78,28.7,0.0,7.1,9.9,24.4,Partially cloudy,20110227,20,2011022720,1312,20110227,1,0,2,20,0,0,0,1,0.4,0.4091,0.54,0.0896,9,72,81,2011022720
1289,1298772000,40.7,34.4,66.86,30.5,0.0,10.1,9.9,12.5,Clear,20110227,21,2011022721,1313,20110227,1,0,2,21,0,0,0,1,0.38,0.3939,0.62,0.1642,8,61,69,2011022721
1290,1298775600,40.6,34.8,74.97,33.3,0.0,9.2,9.9,24.4,Partially cloudy,20110227,22,2011022722,1314,20110227,1,0,2,22,0,0,0,2,0.38,0.3939,0.62,0.1045,2,67,69,2011022722
1291,1298779200,40.7,33.9,76.45,33.8,0.0,11.5,9.9,79.3,Partially cloudy,20110227,23,2011022723,1315,20110227,1,0,2,23,0,0,0,2,0.36,0.3485,0.62,0.1642,6,53,59,2011022723
1292,1298782800,39.3,32.2,84.88,35.1,0.0,11.2,9.9,79.3,Partially cloudy,20110227,0,201102270,1293,20110227,1,0,2,0,0,0,0,1,0.26,0.2424,0.87,0.2836,8,26,34,201102270
1293,1298786400,39.1,33.6,86.56,35.5,0.0,7.9,9.9,81.3,Partially cloudy,20110227,1,201102271,1294,20110227,1,0,2,1,0,0,0,1,0.26,0.2576,0.87,0.19399999999999998,7,30,37,201102271
1294,1298790000,38.9,34.5,86.35,35.2,0.0,5.9,9.9,79.3,Partially cloudy,20110227,2,201102272,1295,20110227,1,0,2,2,0,0,0,1,0.26,0.2727,0.87,0.1343,2,20,22,201102272
1295,1298793600,39.3,37.0,85.1,35.1,0.0,3.4,9.9,79.3,Partially cloudy,20110227,3,201102273,1296,20110227,1,0,2,3,0,0,0,1,0.26,0.2879,0.87,0.0896,3,8,11,201102273
1296,1298797200,36.8,32.3,86.82,33.3,0.0,5.6,9.9,44.6,Partially cloudy,20110227,4,201102274,1297,20110227,1,0,2,4,0,0,0,1,0.24,0.2424,0.87,0.1343,0,2,2,201102274
1297,1298804400,37.0,37.0,86.91,33.5,0.0,0.0,9.9,81.3,Partially cloudy,20110227,6,201102276,1298,20110227,1,0,2,6,0,0,0,1,0.24,0.2879,0.87,0.0,2,1,3,201102276
1298,1298808000,36.7,32.0,88.46,33.6,0.0,5.7,9.9,89.3,Partially cloudy,20110227,7,201102277,1299,20110227,1,0,2,7,0,0,0,1,0.24,0.2424,0.87,0.1343,6,8,14,201102277
1299,1298811600,38.6,38.6,88.23,35.5,0.0,0.0,9.9,90.1,Overcast,20110227,8,201102278,1300,20110227,1,0,2,8,0,0,0,1,0.26,0.303,0.87,0.0,9,26,35,201102278
1300,1298815200,41.0,41.0,86.15,37.2,0.0,3.0,9.9,90.1,Overcast,20110227,9,201102279,1301,20110227,1,0,2,9,0,0,0,1,0.28,0.303,0.87,0.0896,17,42,59,201102279
1301,1298818800,43.1,39.2,79.1,37.1,0.0,6.4,9.9,90.1,Overcast,20110227,10,2011022710,1302,20110227,1,0,2,10,0,0,0,1,0.3,0.303,0.81,0.1642,24,79,103,2011022710
1302,1298822400,48.4,45.9,60.16,35.2,0.0,5.6,9.9,88.9,Partially cloudy,20110227,11,2011022711,1303,20110227,1,0,2,11,0,0,0,1,0.36,0.3485,0.62,0.1343,33,92,125,2011022711
1303,1298826000,51.8,51.8,52.97,35.2,0.0,3.0,9.9,83.1,Partially cloudy,20110227,12,2011022712,1304,20110227,1,0,2,12,0,0,0,1,0.4,0.4091,0.54,0.0896,61,132,193,2011022712
1304,1298829600,53.5,53.5,47.39,34.0,0.0,0.1,9.9,80.3,Partially cloudy,20110227,13,2011022713,1305,20110227,1,0,2,13,0,0,0,1,0.42,0.4242,0.47,0.0,90,169,259,2011022713
1305,1298833200,55.9,55.9,46.35,35.6,0.0,3.4,9.9,79.3,Partially cloudy,20110227,14,2011022714,1306,20110227,1,0,2,14,0,0,0,1,0.44,0.4394,0.47,0.0896,105,177,282,2011022714
1306,1298836800,57.6,57.6,43.95,35.8,0.0,5.9,9.9,79.3,Partially cloudy,20110227,15,2011022715,1307,20110227,1,0,2,15,0,0,0,1,0.46,0.4545,0.44,0.1343,98,163,261,2011022715
1307,1298840400,58.7,58.7,44.33,37.0,0.0,7.3,9.9,79.3,Partially cloudy,20110227,16,2011022716,1308,20110227,1,0,2,16,0,0,0,1,0.48,0.4697,0.44,0.1642,98,170,268,2011022716
1308,1298844000,53.3,53.3,54.74,37.4,0.0,8.1,9.9,79.3,Partially cloudy,20110227,17,2011022717,1309,20110227,1,0,2,17,0,0,0,1,0.42,0.4242,0.54,0.19399999999999998,66,121,187,2011022717
1309,1298847600,51.8,51.8,52.95,35.2,0.0,7.9,9.9,80.3,Partially cloudy,20110227,18,2011022718,1310,20110227,1,0,2,18,0,0,0,1,0.4,0.4091,0.54,0.19399999999999998,24,103,127,2011022718
1310,1298851200,51.3,51.3,53.84,35.2,0.0,5.7,9.9,85.2,Partially cloudy,20110228,19,2011022819,1333,20110228,1,0,2,19,0,1,1,3,0.44,0.4394,0.88,0.6119,1,79,80,2011022819
1311,1298854800,51.2,51.2,54.33,35.3,0.0,3.7,9.9,81.3,Partially cloudy,20110228,20,2011022820,1334,20110228,1,0,2,20,0,1,1,3,0.44,0.4394,0.88,0.6119,0,45,45,2011022820
1312,1298858400,49.9,47.0,61.53,37.2,0.0,6.9,9.9,81.1,Partially cloudy,20110228,21,2011022821,1335,20110228,1,0,2,21,0,1,1,2,0.38,0.3939,0.87,0.3881,2,78,80,2011022821
1313,1298862000,49.8,48.0,61.38,37.1,0.0,5.0,9.9,96.0,Overcast,20110228,22,2011022822,1336,20110228,1,0,2,22,0,1,1,3,0.34,0.303,0.93,0.4179,4,72,76,2011022822
1314,1298865600,48.4,45.4,61.63,35.8,0.0,6.8,9.9,96.0,Overcast,20110228,23,2011022823,1337,20110228,1,0,2,23,0,1,1,2,0.32,0.2879,0.81,0.3881,0,45,45,2011022823
1315,1298869200,47.9,45.9,67.6,37.7,0.0,4.9,9.9,99.1,Overcast,20110228,0,201102280,1316,20110228,1,0,2,0,0,1,1,2,0.36,0.3636,0.66,0.1045,5,25,30,201102280
1316,1298872800,46.6,40.6,84.92,42.4,0.02,14.0,6.3,100.0,"Rain, Overcast",20110228,1,201102281,1317,20110228,1,0,2,1,0,1,1,3,0.34,0.303,0.87,0.3582,1,7,8,201102281
1317,1298880000,44.7,41.6,93.66,43.0,0.02,5.5,5.4,82.5,"Rain, Partially cloudy",20110228,3,201102283,1318,20110228,1,0,2,3,0,1,1,3,0.32,0.3182,0.93,0.1642,0,1,1,201102283
1318,1298887200,46.2,46.2,92.98,44.2,0.0,0.7,6.2,96.4,Overcast,20110228,5,201102285,1319,20110228,1,0,2,5,0,1,1,2,0.34,0.3636,0.93,0.0,1,4,5,201102285
1319,1298890800,46.1,43.9,94.35,44.6,0.0,4.7,5.0,84.5,Partially cloudy,20110228,6,201102286,1320,20110228,1,0,2,6,0,1,1,2,0.34,0.3485,0.96,0.1045,1,27,28,201102286
1320,1298894400,46.6,43.1,98.42,46.1,0.0,6.8,5.0,99.6,Overcast,20110228,7,201102287,1321,20110228,1,0,2,7,0,1,1,2,0.36,0.3636,0.93,0.1045,2,90,92,201102287
1321,1298898000,47.1,41.6,92.43,45.0,0.0,12.4,5.5,83.1,Partially cloudy,20110228,8,201102288,1322,20110228,1,0,2,8,0,1,1,2,0.34,0.303,0.93,0.2985,13,242,255,201102288
1322,1298901600,53.8,53.8,82.74,48.7,0.0,11.8,9.9,79.3,Partially cloudy,20110228,9,201102289,1323,20110228,1,0,2,9,0,1,1,1,0.42,0.4242,0.82,0.2836,15,127,142,201102289
1323,1298905200,63.0,63.0,70.85,53.4,0.0,20.6,9.9,89.1,Partially cloudy,20110228,10,2011022810,1324,20110228,1,0,2,10,0,1,1,2,0.52,0.5,0.72,0.4925,13,79,92,2011022810
1324,1298908800,70.2,70.2,59.97,55.6,0.0,23.0,9.9,42.6,Partially cloudy,20110228,11,2011022811,1325,20110228,1,0,2,11,0,1,1,2,0.56,0.5303,0.64,0.2985,13,74,87,2011022811
1325,1298912400,66.6,66.6,63.49,53.8,0.0,9.8,9.9,100.0,Overcast,20110228,12,2011022812,1326,20110228,1,0,2,12,0,1,1,2,0.56,0.5303,0.64,0.2985,0,36,36,2011022812
1326,1298916000,59.0,59.0,88.55,55.6,0.12,8.9,5.1,100.0,"Rain, Overcast",20110228,13,2011022813,1327,20110228,1,0,2,13,0,1,1,3,0.46,0.4545,0.94,0.2239,1,31,32,2011022813
1327,1298919600,56.0,56.0,97.98,55.4,0.03,8.9,6.6,100.0,"Rain, Overcast",20110228,14,2011022814,1328,20110228,1,0,2,14,0,1,1,3,0.42,0.4242,1.0,0.2985,1,24,25,2011022814
1328,1298923200,53.8,53.8,99.21,53.5,0.07,7.9,7.1,100.0,"Rain, Overcast",20110228,15,2011022815,1329,20110228,1,0,2,15,0,1,1,3,0.42,0.4242,1.0,0.2985,0,35,35,2011022815
1329,1298926800,54.1,54.1,99.42,53.9,0.09,6.0,4.0,100.0,"Rain, Overcast",20110228,16,2011022816,1330,20110228,1,0,2,16,0,1,1,3,0.42,0.4242,1.0,0.1343,2,40,42,2011022816
1330,1298930400,52.0,52.0,99.51,51.9,0.06,13.5,3.7,100.0,"Rain, Overcast",20110228,17,2011022817,1331,20110228,1,0,2,17,0,1,1,3,0.4,0.4091,1.0,0.2985,2,77,79,2011022817
1331,1298934000,57.1,57.1,95.01,55.6,0.08,8.0,5.5,100.0,"Rain, Overcast",20110228,18,2011022818,1332,20110228,1,0,2,18,0,1,1,3,0.46,0.4545,0.94,0.19399999999999998,4,127,131,2011022818
1332,1298937600,55.7,55.7,98.25,55.2,0.01,6.7,9.9,87.4,"Rain, Partially cloudy",20110301,19,2011030119,1357,20110301,1,0,3,19,0,2,1,1,0.3,0.303,0.49,0.1343,4,115,119,2011030119
1333,1298941200,53.3,53.3,88.57,50.0,0.0,16.1,8.7,100.0,Overcast,20110301,20,2011030120,1358,20110301,1,0,3,20,0,2,1,1,0.3,0.3182,0.61,0.0896,2,86,88,2011030120
1334,1298944800,50.0,44.4,88.29,46.7,0.0,16.0,9.9,100.0,Overcast,20110301,21,2011030121,1359,20110301,1,0,3,21,0,2,1,1,0.26,0.303,0.56,0.0,8,55,63,2011030121
1335,1298948400,46.7,39.9,90.61,44.1,0.0,17.1,9.9,100.0,Overcast,20110301,22,2011030122,1360,20110301,1,0,3,22,0,2,1,1,0.24,0.2727,0.62,0.1045,3,44,47,2011030122
1336,1298952000,44.8,37.6,80.04,39.0,0.0,16.2,9.9,100.0,Overcast,20110301,23,2011030123,1361,20110301,1,0,3,23,0,2,1,1,0.24,0.2273,0.65,0.2239,2,23,25,2011030123
1337,1298955600,43.0,34.6,69.02,33.5,0.0,19.2,9.9,83.7,Partially cloudy,20110301,0,201103010,1338,20110301,1,0,3,0,0,2,1,1,0.3,0.2727,0.7,0.4627,0,7,7,201103010
1338,1298959200,39.6,31.4,68.17,30.0,0.0,14.9,9.9,24.4,Partially cloudy,20110301,1,201103011,1339,20110301,1,0,3,1,0,2,1,1,0.26,0.2273,0.7,0.3582,0,3,3,201103011
1339,1298962800,37.8,28.8,63.94,26.7,0.0,15.7,9.9,0.0,Clear,20110301,2,201103012,1340,20110301,1,0,3,2,0,2,1,1,0.24,0.2121,0.65,0.3881,0,4,4,201103012
1340,1298966400,35.9,28.0,68.46,26.5,0.0,11.2,9.9,0.0,Clear,20110301,3,201103013,1341,20110301,1,0,3,3,0,2,1,1,0.22,0.2121,0.69,0.2836,0,2,2,201103013
1341,1298970000,35.4,27.7,68.46,26.0,0.0,10.4,9.9,0.0,Clear,20110301,4,201103014,1342,20110301,1,0,3,4,0,2,1,1,0.22,0.2121,0.69,0.2537,0,1,1,201103014
1342,1298973600,34.0,25.4,63.64,22.9,0.0,11.7,9.9,0.0,Clear,20110301,5,201103015,1343,20110301,1,0,3,5,0,2,1,1,0.2,0.1818,0.64,0.2836,1,1,2,201103015
1343,1298977200,33.4,24.3,59.9,21.0,0.0,12.6,9.9,0.0,Clear,20110301,6,201103016,1344,20110301,1,0,3,6,0,2,1,1,0.2,0.1818,0.59,0.2985,0,46,46,201103016
1344,1298980800,33.4,23.9,59.91,20.9,0.13,13.5,9.9,24.4,"Rain, Partially cloudy",20110301,7,201103017,1345,20110301,1,0,3,7,0,2,1,1,0.2,0.1818,0.59,0.3284,2,105,107,201103017
1345,1298984400,33.9,23.8,58.64,21.0,0.0,15.6,9.9,24.4,Partially cloudy,20110301,8,201103018,1346,20110301,1,0,3,8,0,2,1,1,0.2,0.1818,0.59,0.3881,10,204,214,201103018
1346,1298988000,35.7,25.9,54.56,20.9,0.0,16.4,9.9,0.0,Clear,20110301,9,201103019,1347,20110301,1,0,3,9,0,2,1,1,0.22,0.19699999999999998,0.55,0.4179,8,116,124,201103019
1347,1298991600,37.7,30.2,50.66,21.0,0.0,11.3,9.9,24.4,Partially cloudy,20110301,10,2011030110,1348,20110301,1,0,3,10,0,2,1,1,0.24,0.2121,0.52,0.2836,13,55,68,2011030110
1348,1298995200,40.9,34.7,45.52,21.4,0.0,10.0,9.9,0.0,Clear,20110301,11,2011030111,1349,20110301,1,0,3,11,0,2,1,1,0.28,0.2727,0.45,0.2537,8,48,56,2011030111
1349,1298998800,42.4,38.8,39.99,19.8,0.0,5.7,9.9,24.4,Partially cloudy,20110301,12,2011030112,1350,20110301,1,0,3,12,0,2,1,1,0.3,0.303,0.39,0.1343,6,80,86,2011030112
1350,1299002400,44.2,44.2,39.25,20.9,0.0,0.2,9.9,24.4,Partially cloudy,20110301,13,2011030113,1351,20110301,1,0,3,13,0,2,1,1,0.32,0.3485,0.39,0.0,13,65,78,2011030113
1351,1299006000,44.4,41.3,36.89,19.6,0.0,5.4,9.9,24.4,Partially cloudy,20110301,14,2011030114,1352,20110301,1,0,3,14,0,2,1,1,0.32,0.3333,0.36,0.1343,18,61,79,2011030114
1352,1299009600,46.2,46.2,34.19,19.5,0.0,0.1,9.9,44.6,Partially cloudy,20110301,15,2011030115,1353,20110301,1,0,3,15,0,2,1,1,0.34,0.3636,0.34,0.0,7,57,64,2011030115
1353,1299013200,46.2,45.2,34.03,19.4,0.0,3.2,9.9,24.4,Partially cloudy,20110301,16,2011030116,1354,20110301,1,0,3,16,0,2,1,1,0.34,0.3485,0.34,0.0896,10,92,102,2011030116
1354,1299016800,46.2,44.8,33.93,19.3,0.0,3.6,9.9,24.4,Partially cloudy,20110301,17,2011030117,1355,20110301,1,0,3,17,0,2,1,1,0.34,0.3485,0.34,0.0896,12,230,242,2011030117
1355,1299020400,44.3,40.0,39.45,21.1,0.0,7.6,9.9,44.6,Partially cloudy,20110301,18,2011030118,1356,20110301,1,0,3,18,0,2,1,1,0.32,0.3182,0.39,0.19399999999999998,10,214,224,2011030118
1356,1299024000,42.3,38.6,49.47,24.7,0.0,5.8,9.9,44.6,Partially cloudy,20110302,19,2011030219,1381,20110302,1,0,3,19,0,3,1,1,0.4,0.4091,0.28,0.5224,6,144,150,2011030219
1357,1299027600,41.6,39.9,60.89,29.1,0.0,3.3,9.9,24.4,Partially cloudy,20110302,20,2011030220,1382,20110302,1,0,3,20,0,3,1,1,0.36,0.3333,0.29,0.4179,9,86,95,2011030220
1358,1299031200,38.6,38.6,55.93,24.2,0.0,0.3,9.9,24.4,Partially cloudy,20110302,21,2011030221,1383,20110302,1,0,3,21,0,3,1,1,0.34,0.2879,0.29,0.4627,3,68,71,2011030221
1359,1299034800,37.1,33.4,63.21,25.8,0.0,4.7,9.9,0.0,Clear,20110302,22,2011030222,1384,20110302,1,0,3,22,0,3,1,1,0.3,0.2576,0.26,0.5522,4,44,48,2011030222
1360,1299038400,36.7,30.1,65.72,26.3,0.0,8.8,9.9,0.0,Clear,20110302,23,2011030223,1385,20110302,1,0,3,23,0,3,1,1,0.26,0.2121,0.3,0.5224,0,22,22,2011030223
1361,1299042000,35.3,29.6,68.87,26.1,0.0,6.8,9.9,0.0,Clear,20110302,0,201103020,1362,20110302,1,0,3,0,0,3,1,1,0.22,0.2273,0.69,0.1642,3,5,8,201103020
1362,1299045600,35.5,29.2,68.49,26.2,0.0,7.9,9.9,0.0,Clear,20110302,1,201103021,1363,20110302,1,0,3,1,0,3,1,1,0.22,0.2273,0.69,0.19399999999999998,0,4,4,201103021
1363,1299049200,35.5,29.2,68.34,26.1,0.0,7.9,9.9,0.0,Clear,20110302,2,201103022,1364,20110302,1,0,3,2,0,3,1,1,0.22,0.2273,0.69,0.19399999999999998,0,2,2,201103022
1364,1299052800,35.5,27.7,68.29,26.1,0.0,11.0,9.9,0.0,Clear,20110302,3,201103023,1365,20110302,1,0,3,3,0,3,1,1,0.22,0.2121,0.69,0.2836,3,1,4,201103023
1365,1299056400,33.8,28.3,74.27,26.5,0.0,6.1,9.9,0.0,Clear,20110302,4,201103024,1366,20110302,1,0,3,4,0,3,1,1,0.2,0.2121,0.75,0.1343,1,0,1,201103024
1366,1299060000,35.5,28.4,69.17,26.4,0.0,9.2,9.9,89.3,Partially cloudy,20110302,5,201103025,1367,20110302,1,0,3,5,0,3,1,1,0.22,0.2121,0.69,0.2239,0,5,5,201103025
1367,1299063600,35.6,28.0,56.42,21.6,0.0,10.4,9.9,26.4,Partially cloudy,20110302,6,201103026,1368,20110302,1,0,3,6,0,3,1,1,0.22,0.2121,0.55,0.2537,1,39,40,201103026
1368,1299067200,35.2,27.5,64.03,24.2,0.0,10.3,9.9,24.4,Partially cloudy,20110302,7,201103027,1369,20110302,1,0,3,7,0,3,1,1,0.22,0.2121,0.64,0.2537,2,108,110,201103027
1369,1299070800,37.2,29.6,63.53,26.0,0.0,11.5,9.9,24.4,Partially cloudy,20110302,8,201103028,1370,20110302,1,0,3,8,0,3,1,1,0.24,0.2121,0.65,0.2836,13,243,256,201103028
1370,1299074400,41.0,33.9,56.23,26.6,0.0,12.5,9.9,24.4,Partially cloudy,20110302,9,201103029,1371,20110302,1,0,3,9,0,3,1,1,0.28,0.2576,0.56,0.2985,7,141,148,201103029
1371,1299078000,44.8,39.1,48.88,26.7,0.0,11.3,9.9,44.6,Partially cloudy,20110302,10,2011030210,1372,20110302,1,0,3,10,0,3,1,1,0.32,0.303,0.49,0.2836,11,65,76,2011030210
1372,1299081600,46.6,40.8,52.23,30.1,0.0,13.2,9.9,44.6,Partially cloudy,20110302,11,2011030211,1373,20110302,1,0,3,11,0,3,1,1,0.34,0.303,0.53,0.3284,8,65,73,2011030211
1373,1299085200,52.0,52.0,42.21,29.8,0.0,8.4,9.9,79.3,Partially cloudy,20110302,12,2011030212,1374,20110302,1,0,3,12,0,3,1,1,0.4,0.4091,0.43,0.19399999999999998,20,62,82,2011030212
1374,1299088800,54.0,54.0,39.71,30.0,0.0,12.6,9.9,44.6,Partially cloudy,20110302,13,2011030213,1375,20110302,1,0,3,13,0,3,1,1,0.5,0.4848,0.25,0.0,35,90,125,2011030213
1375,1299092400,62.0,62.0,24.18,25.0,0.0,12.6,9.9,44.6,Partially cloudy,20110302,14,2011030214,1376,20110302,1,0,3,14,0,3,1,1,0.52,0.5,0.23,0.2985,21,75,96,2011030214
1376,1299096000,64.0,64.0,19.73,21.8,0.0,16.7,9.9,44.6,Partially cloudy,20110302,15,2011030215,1377,20110302,1,0,3,15,0,3,1,1,0.54,0.5152,0.19,0.4179,19,91,110,2011030215
1377,1299099600,64.0,64.0,19.69,21.7,0.0,14.2,9.9,44.6,Partially cloudy,20110302,16,2011030216,1378,20110302,1,0,3,16,0,3,1,1,0.54,0.5152,0.19,0.3284,27,112,139,2011030216
1378,1299103200,60.7,60.7,23.41,23.1,0.0,12.7,9.9,44.6,Partially cloudy,20110302,17,2011030217,1379,20110302,1,0,3,17,0,3,1,1,0.5,0.4848,0.23,0.2836,30,238,268,2011030217
1379,1299106800,56.9,56.9,23.38,19.8,0.0,20.6,9.9,44.6,Partially cloudy,20110302,18,2011030218,1380,20110302,1,0,3,18,0,3,1,1,0.46,0.4545,0.23,0.4925,8,193,201,2011030218
1380,1299110400,51.8,51.8,27.49,19.3,0.0,21.6,9.9,24.4,Partially cloudy,20110303,19,2011030319,1405,20110303,1,0,3,19,0,4,1,1,0.2,0.19699999999999998,0.4,0.2537,5,101,106,2011030319
1381,1299114000,48.4,42.1,28.75,17.3,0.0,17.1,9.9,0.0,Clear,20110303,20,2011030320,1406,20110303,1,0,3,20,0,4,1,1,0.2,0.2273,0.4,0.0896,1,69,70,2011030320
1382,1299117600,46.1,38.8,28.58,15.3,0.0,18.8,9.9,0.0,Clear,20110303,21,2011030321,1407,20110303,1,0,3,21,0,4,1,1,0.18,0.2121,0.4,0.1045,3,48,51,2011030321
1383,1299121200,42.8,33.8,26.44,10.6,0.0,22.0,9.9,0.0,Clear,20110303,22,2011030322,1408,20110303,1,0,3,22,0,4,1,1,0.2,0.2576,0.4,0.0,3,50,53,2011030322
1384,1299124800,39.5,29.5,29.42,10.1,0.0,21.2,9.9,0.0,Clear,20110303,23,2011030323,1409,20110303,1,0,3,23,0,4,1,2,0.18,0.2121,0.43,0.0896,0,23,23,2011030323
1385,1299128400,37.6,27.4,28.96,8.1,0.0,19.4,9.9,0.0,Clear,20110303,0,201103030,1386,20110303,1,0,3,0,0,4,1,1,0.24,0.19699999999999998,0.3,0.4627,3,10,13,201103030
1386,1299132000,35.0,25.9,31.78,8.0,0.0,13.8,9.9,0.0,Clear,20110303,1,201103031,1387,20110303,1,0,3,1,0,4,1,1,0.24,0.19699999999999998,0.3,0.4627,0,1,1,201103031
1387,1299135600,33.3,22.0,27.98,3.6,0.0,18.6,9.9,0.0,Clear,20110303,2,201103032,1388,20110303,1,0,3,2,0,4,1,1,0.2,0.1667,0.27,0.4627,1,2,3,201103032
1388,1299139200,30.4,19.3,33.65,5.1,0.0,15.4,9.9,24.4,Partially cloudy,20110303,3,201103033,1389,20110303,1,0,3,3,0,4,1,1,0.2,0.1667,0.27,0.4627,0,1,1,201103033
1389,1299142800,29.8,17.3,31.48,3.1,0.0,19.5,9.9,24.4,Partially cloudy,20110303,4,201103034,1390,20110303,1,0,3,4,0,4,1,1,0.16,0.1212,0.31,0.4925,0,1,1,201103034
1390,1299146400,28.0,17.7,34.31,3.4,0.0,12.2,9.9,24.4,Partially cloudy,20110303,5,201103035,1391,20110303,1,0,3,5,0,4,1,1,0.14,0.1212,0.33,0.2985,1,7,8,201103035
