dteday,hr,temp,hum,cnt
5/4/2011,2,0.5,0.82,4
5/4/2011,3,0.42,0.88,1
5/4/2011,4,0.38,0.94,3
5/4/2011,5,0.36,0.87,9
5/4/2011,6,0.34,0.93,21
5/4/2011,7,0.34,0.93,52
5/4/2011,8,0.34,0.93,79
5/4/2011,9,0.34,0.93,40
5/4/2011,10,0.34,0.93,31
5/4/2011,11,0.4,0.82,72
5/4/2011,12,0.44,0.62,124
5/4/2011,13,0.46,0.59,143
5/4/2011,14,0.5,0.51,107
5/4/2011,15,0.48,0.51,129
5/4/2011,16,0.5,0.45,195
5/4/2011,17,0.4,0.71,410
5/4/2011,18,0.42,0.67,396
5/4/2011,19,0.42,0.58,296
5/4/2011,20,0.4,0.62,191
5/4/2011,21,0.4,0.62,150
5/4/2011,22,0.38,0.62,89
5/4/2011,23,0.36,0.62,57
5/5/2011,0,0.36,0.66,27
5/5/2011,1,0.34,0.71,10
5/5/2011,2,0.34,0.66,5
5/5/2011,3,0.34,0.66,4
5/5/2011,4,0.34,0.66,7
5/5/2011,5,0.34,0.66,30
5/5/2011,6,0.34,0.66,89
5/5/2011,7,0.38,0.58,271
5/5/2011,8,0.42,0.5,440
5/5/2011,9,0.46,0.44,184
5/5/2011,10,0.5,0.39,128
5/5/2011,11,0.52,0.36,148
5/5/2011,12,0.52,0.34,196
5/5/2011,13,0.54,0.3,192
5/5/2011,14,0.54,0.28,154
5/5/2011,15,0.56,0.26,147
5/5/2011,16,0.58,0.24,269
5/5/2011,17,0.56,0.26,533
5/5/2011,18,0.56,0.26,520
5/5/2011,19,0.54,0.28,361
5/5/2011,20,0.5,0.34,258
5/5/2011,21,0.5,0.36,180
5/5/2011,22,0.48,0.39,165
5/5/2011,23,0.46,0.41,115
5/6/2011,0,0.44,0.44,56
5/6/2011,1,0.4,0.62,32
5/6/2011,2,0.38,0.62,16
5/6/2011,3,0.36,0.71,9
5/6/2011,4,0.36,0.71,1
5/6/2011,5,0.34,0.81,16
5/6/2011,6,0.36,0.81,82
5/6/2011,7,0.4,0.82,222
5/6/2011,8,0.42,0.77,450
5/6/2011,9,0.46,0.67,188
5/6/2011,10,0.54,0.49,127
5/6/2011,11,0.54,0.49,165
5/6/2011,12,0.56,0.49,246
5/6/2011,13,0.58,0.4,253
5/6/2011,14,0.6,0.4,213
5/6/2011,15,0.6,0.38,260
5/6/2011,16,0.6,0.4,344
5/6/2011,17,0.58,0.4,553
5/6/2011,18,0.54,0.52,470
5/6/2011,19,0.54,0.52,292
5/6/2011,20,0.52,0.48,190
5/6/2011,21,0.48,0.67,152
5/6/2011,22,0.46,0.72,151
5/6/2011,23,0.44,0.82,120
5/7/2011,0,0.42,0.82,86
5/7/2011,1,0.42,0.82,58
5/7/2011,2,0.42,0.82,52
5/7/2011,3,0.42,0.77,18
5/7/2011,4,0.4,0.82,5
5/7/2011,5,0.46,0.59,7
5/7/2011,6,0.42,0.77,13
5/7/2011,7,0.48,0.59,40
5/7/2011,8,0.52,0.52,115
5/7/2011,9,0.54,0.49,218
5/7/2011,10,0.56,0.49,298
5/7/2011,11,0.56,0.43,347
5/7/2011,12,0.6,0.4,373
5/7/2011,13,0.6,0.35,436
5/7/2011,14,0.6,0.35,378
5/7/2011,15,0.6,0.38,378
5/7/2011,16,0.6,0.38,342
5/7/2011,17,0.58,0.4,354
5/7/2011,18,0.58,0.37,289
5/7/2011,19,0.56,0.43,267
5/7/2011,20,0.56,0.43,219
5/7/2011,21,0.54,0.49,182
5/7/2011,22,0.54,0.49,120
5/7/2011,23,0.5,0.59,119
5/8/2011,0,0.5,0.59,100
5/8/2011,1,0.52,0.55,64
5/8/2011,2,0.48,0.63,59
5/8/2011,3,0.46,0.72,31
5/8/2011,4,0.42,0.82,10
5/8/2011,5,0.44,0.77,5
5/8/2011,6,0.44,0.82,6
5/8/2011,7,0.46,0.82,23
5/8/2011,8,0.52,0.63,86
5/8/2011,9,0.56,0.52,160
5/8/2011,10,0.58,0.49,244
5/8/2011,11,0.58,0.49,340
5/8/2011,12,0.6,0.46,382
5/8/2011,13,0.6,0.49,390
5/8/2011,14,0.6,0.49,366
5/8/2011,15,0.6,0.49,358
5/8/2011,16,0.6,0.46,385
5/8/2011,17,0.58,0.49,351
5/8/2011,18,0.58,0.49,268
5/8/2011,19,0.56,0.64,239
5/8/2011,20,0.52,0.77,174
5/8/2011,21,0.52,0.77,127
5/8/2011,22,0.5,0.88,115
5/8/2011,23,0.46,0.88,50
5/9/2011,0,0.46,0.82,53
5/9/2011,1,0.44,0.88,33
5/9/2011,2,0.44,0.94,8
5/9/2011,3,0.46,0.82,7
5/9/2011,4,0.42,0.82,4
5/9/2011,5,0.42,0.77,23
5/9/2011,6,0.44,0.72,89
5/9/2011,7,0.48,0.63,237
5/9/2011,8,0.52,0.55,374
5/9/2011,9,0.54,0.56,178
5/9/2011,10,0.56,0.52,119
5/9/2011,11,0.6,0.46,125
5/9/2011,12,0.6,0.43,195
5/9/2011,13,0.62,0.38,174
5/9/2011,14,0.62,0.41,162
5/9/2011,15,0.62,0.41,199
5/9/2011,16,0.64,0.38,304
5/9/2011,17,0.62,0.38,598
5/9/2011,18,0.62,0.38,524
5/9/2011,19,0.58,0.43,384
5/9/2011,20,0.54,0.49,239
5/9/2011,21,0.52,0.59,156
5/9/2011,22,0.52,0.68,116
5/9/2011,23,0.5,0.68,61
5/10/2011,0,0.48,0.63,18
5/10/2011,1,0.46,0.59,15
5/10/2011,2,0.44,0.58,5
5/10/2011,3,0.44,0.54,4
5/10/2011,4,0.42,0.62,2
5/10/2011,5,0.4,0.66,29
5/10/2011,6,0.42,0.67,112
5/10/2011,7,0.44,0.62,314
5/10/2011,8,0.5,0.51,425
5/10/2011,9,0.52,0.48,205
5/10/2011,10,0.56,0.37,127
5/10/2011,11,0.56,0.43,125
5/10/2011,12,0.6,0.38,217
5/10/2011,13,0.62,0.38,202
5/10/2011,14,0.62,0.33,176
5/10/2011,15,0.64,0.33,180
5/10/2011,16,0.66,0.31,327
5/10/2011,17,0.64,0.33,611
5/10/2011,18,0.64,0.29,550
5/10/2011,19,0.6,0.43,434
5/10/2011,20,0.54,0.6,291
5/10/2011,21,0.54,0.52,203
5/10/2011,22,0.52,0.55,150
5/10/2011,23,0.52,0.59,81
5/11/2011,0,0.52,0.55,38
5/11/2011,1,0.5,0.59,20
5/11/2011,2,0.52,0.59,10
5/11/2011,3,0.5,0.63,3
5/11/2011,4,0.48,0.88,2
5/11/2011,5,0.46,0.88,20
5/11/2011,6,0.46,0.82,99
5/11/2011,7,0.48,0.72,318
5/11/2011,8,0.48,0.77,442
5/11/2011,9,0.52,0.72,203
5/11/2011,10,0.54,0.68,154
5/11/2011,11,0.56,0.64,141
5/11/2011,12,0.6,0.56,226
5/11/2011,13,0.62,0.5,193
5/11/2011,14,0.62,0.53,177
5/11/2011,15,0.64,0.41,179
5/11/2011,16,0.66,0.39,289
5/11/2011,17,0.64,0.47,259
5/11/2011,18,0.62,0.5,274
5/11/2011,19,0.56,0.52,401
5/11/2011,20,0.54,0.64,273
5/11/2011,21,0.54,0.6,234
5/11/2011,22,0.5,0.72,146
5/11/2011,23,0.46,0.88,81
5/12/2011,0,0.46,0.88,44
5/12/2011,1,0.46,0.88,17
5/12/2011,2,0.44,0.94,15
5/12/2011,3,0.44,0.88,5
5/12/2011,4,0.42,0.94,6
5/12/2011,5,0.42,0.94,29
5/12/2011,6,0.44,0.88,112
5/12/2011,7,0.46,0.88,297
5/12/2011,8,0.48,0.82,421
5/12/2011,9,0.5,0.77,212
5/12/2011,10,0.54,0.68,147
5/12/2011,11,0.58,0.6,179
5/12/2011,12,0.58,0.6,207
5/12/2011,13,0.62,0.57,218
5/12/2011,14,0.62,0.61,191
5/12/2011,15,0.64,0.53,217
5/12/2011,16,0.64,0.57,288
5/12/2011,17,0.64,0.57,594
5/12/2011,18,0.62,0.69,527
5/12/2011,19,0.6,0.64,364
5/12/2011,20,0.6,0.64,276
5/12/2011,21,0.56,0.83,223
5/12/2011,22,0.54,0.83,172
5/12/2011,23,0.54,0.77,103
5/13/2011,0,0.52,0.83,52
5/13/2011,1,0.52,0.83,20
5/13/2011,2,0.5,0.88,11
5/13/2011,3,0.5,0.88,4
5/13/2011,4,0.5,0.88,5
5/13/2011,5,0.5,0.88,25
5/13/2011,6,0.5,0.88,82
5/13/2011,7,0.5,0.88,157
5/13/2011,8,0.5,0.88,387
5/13/2011,9,0.5,0.88,233
5/13/2011,10,0.52,0.83,130
5/13/2011,11,0.52,0.83,146
5/13/2011,12,0.52,0.88,223
5/13/2011,13,0.52,0.88,226
5/13/2011,14,0.52,0.87,190
5/13/2011,15,0.52,0.88,198
5/13/2011,16,0.52,0.88,300
5/13/2011,17,0.52,0.88,491
5/13/2011,18,0.52,0.88,398
5/13/2011,19,0.52,0.83,270
5/13/2011,20,0.52,0.83,152
5/13/2011,21,0.52,0.84,154
5/13/2011,22,0.52,0.83,132
5/13/2011,23,0.5,0.88,119
5/14/2011,0,0.5,0.88,102
5/14/2011,1,0.5,0.88,82
5/14/2011,2,0.5,0.88,52
5/14/2011,3,0.5,0.88,35
5/14/2011,4,0.5,0.82,5
5/14/2011,5,0.5,0.82,14
5/14/2011,6,0.5,0.88,11
5/14/2011,7,0.48,1,32
5/14/2011,8,0.5,0.94,88
5/14/2011,9,0.52,0.94,100
5/14/2011,10,0.52,0.94,167
5/14/2011,11,0.52,0.94,279
5/14/2011,12,0.52,1,279
5/14/2011,13,0.52,1,248
5/14/2011,14,0.54,0.94,216
5/14/2011,15,0.54,0.94,294
5/14/2011,16,0.54,0.94,295
5/14/2011,17,0.56,0.88,272
5/14/2011,18,0.56,0.88,304
5/14/2011,19,0.54,0.94,248
5/14/2011,20,0.54,0.94,157
5/14/2011,21,0.54,0.94,59
5/14/2011,22,0.54,0.94,26
5/14/2011,23,0.52,1,44
5/15/2011,0,0.52,1,39
5/15/2011,1,0.52,1,47
5/15/2011,2,0.52,1,50
5/15/2011,3,0.52,1,32
5/15/2011,4,0.52,1,13
5/15/2011,5,0.52,1,14
5/15/2011,6,0.52,1,17
5/15/2011,7,0.52,1,42
5/15/2011,8,0.54,0.94,70
5/15/2011,9,0.58,0.83,134
5/15/2011,10,0.58,0.83,226
5/15/2011,11,0.6,0.78,322
5/15/2011,12,0.62,0.73,367
5/15/2011,13,0.62,0.73,456
5/15/2011,14,0.64,0.73,437
5/15/2011,15,0.66,0.69,459
5/15/2011,16,0.64,0.69,440
5/15/2011,17,0.56,0.78,392
5/15/2011,18,0.56,0.78,237
5/15/2011,19,0.56,0.83,231
5/15/2011,20,0.54,0.88,191
5/15/2011,21,0.54,0.88,151
5/15/2011,22,0.56,0.83,117
5/15/2011,23,0.54,0.88,69
5/16/2011,0,0.52,0.94,38
5/16/2011,1,0.52,0.94,14
5/16/2011,2,0.5,1,13
5/16/2011,3,0.5,0.94,4
5/16/2011,4,0.5,1,6
5/16/2011,5,0.5,0.93,21
5/16/2011,6,0.52,0.88,104
5/16/2011,7,0.52,0.83,272
5/16/2011,8,0.56,0.73,394
5/16/2011,9,0.6,0.69,194
5/16/2011,10,0.62,0.65,112
5/16/2011,11,0.64,0.57,185
5/16/2011,12,0.66,0.54,209
5/16/2011,13,0.68,0.51,214
5/16/2011,14,0.68,0.51,193
5/16/2011,15,0.72,0.51,165
5/16/2011,16,0.6,0.78,226
5/16/2011,17,0.58,0.88,274
5/16/2011,18,0.58,0.83,453
5/16/2011,19,0.58,0.83,308
5/16/2011,20,0.58,0.83,198
5/16/2011,21,0.58,0.83,177
5/16/2011,22,0.56,0.88,127
5/16/2011,23,0.56,0.88,57
5/17/2011,0,0.56,0.88,31
5/17/2011,1,0.56,0.88,13
5/17/2011,2,0.56,0.88,8
5/17/2011,3,0.54,0.94,4
5/17/2011,4,0.54,0.94,4
5/17/2011,5,0.52,0.94,22
5/17/2011,6,0.52,0.94,49
5/17/2011,7,0.52,0.94,151
5/17/2011,8,0.52,0.94,347
5/17/2011,9,0.54,0.88,207
5/17/2011,10,0.54,0.88,104
5/17/2011,11,0.56,0.83,130
5/17/2011,12,0.56,0.83,153
5/17/2011,13,0.56,0.88,172
5/17/2011,14,0.62,0.73,184
5/17/2011,15,0.62,0.69,210
5/17/2011,16,0.62,0.61,290
5/17/2011,17,0.62,0.65,604
5/17/2011,18,0.6,0.69,480
5/17/2011,19,0.6,0.69,349
5/17/2011,20,0.58,0.83,283
5/17/2011,21,0.54,0.88,174
5/17/2011,22,0.54,0.88,98
5/17/2011,23,0.54,0.88,56
5/18/2011,0,0.54,0.88,23
5/18/2011,1,0.54,0.88,12
5/18/2011,2,0.52,0.94,6
5/18/2011,3,0.52,0.94,9
5/18/2011,4,0.52,0.94,3
5/18/2011,5,0.52,1,9
5/18/2011,6,0.52,1,101
5/18/2011,7,0.54,0.88,274
5/18/2011,8,0.56,0.88,453
5/18/2011,9,0.56,0.83,202
5/18/2011,10,0.54,0.88,106
5/18/2011,11,0.54,0.94,23
5/18/2011,12,0.56,0.94,54
5/18/2011,13,0.56,0.83,122
5/18/2011,14,0.58,0.78,138
5/18/2011,15,0.6,0.78,167
5/18/2011,16,0.6,0.73,294
5/18/2011,17,0.6,0.69,565
5/18/2011,18,0.6,0.73,489
5/18/2011,19,0.56,0.88,331
5/18/2011,20,0.56,0.88,213
5/18/2011,21,0.52,0.88,85
5/18/2011,22,0.52,0.83,117
5/18/2011,23,0.52,0.94,59
5/19/2011,0,0.52,0.94,29
5/19/2011,1,0.5,0.94,6
5/19/2011,2,0.5,0.94,15
5/19/2011,3,0.48,1,4
5/19/2011,4,0.48,0.94,5
5/19/2011,5,0.48,0.94,26
5/19/2011,6,0.5,0.94,103
5/19/2011,7,0.5,1,257
5/19/2011,8,0.52,0.88,487
5/19/2011,9,0.54,0.88,216
5/19/2011,10,0.54,0.83,130
5/19/2011,11,0.54,0.88,164
5/19/2011,12,0.58,0.78,168
5/19/2011,13,0.58,0.64,183
5/19/2011,14,0.54,0.73,180
5/19/2011,15,0.56,0.78,188
5/19/2011,16,0.58,0.64,302
5/19/2011,17,0.56,0.78,547
5/19/2011,18,0.6,0.55,513
5/19/2011,19,0.58,0.6,410
5/19/2011,20,0.54,0.77,282
5/19/2011,21,0.54,0.77,209
5/19/2011,22,0.5,0.82,79
5/19/2011,23,0.48,0.94,72
5/20/2011,0,0.46,0.94,48
5/20/2011,1,0.46,1,25
5/20/2011,2,0.44,1,8
5/20/2011,3,0.44,1,5
5/20/2011,4,0.44,0.94,5
5/20/2011,5,0.44,0.94,28
5/20/2011,6,0.46,0.88,117
5/20/2011,7,0.5,0.77,319
5/20/2011,8,0.54,0.68,517
5/20/2011,9,0.54,0.68,234
5/20/2011,10,0.56,0.64,148
5/20/2011,11,0.58,0.6,196
5/20/2011,12,0.6,0.56,255
5/20/2011,13,0.6,0.56,232
5/20/2011,14,0.62,0.53,197
5/20/2011,15,0.6,0.56,242
5/20/2011,16,0.6,0.53,330
5/20/2011,17,0.62,0.53,554
5/20/2011,18,0.6,0.56,473
5/20/2011,19,0.58,0.64,302
5/20/2011,20,0.58,0.64,220
5/20/2011,21,0.56,0.64,195
5/20/2011,22,0.54,0.73,152
5/20/2011,23,0.52,0.72,115
5/21/2011,0,0.52,0.77,98
5/21/2011,1,0.52,0.72,72
5/21/2011,2,0.52,0.72,40
5/21/2011,3,0.48,0.82,19
5/21/2011,4,0.46,0.88,7
5/21/2011,5,0.46,0.88,5
5/21/2011,6,0.5,0.82,28
5/21/2011,7,0.54,0.73,43
5/21/2011,8,0.56,0.68,126
5/21/2011,9,0.6,0.64,225
5/21/2011,10,0.62,0.61,323
5/21/2011,11,0.64,0.53,418
5/21/2011,12,0.66,0.5,493
5/21/2011,13,0.7,0.45,462
5/21/2011,14,0.72,0.42,456
5/21/2011,15,0.72,0.45,506
5/21/2011,16,0.72,0.39,471
5/21/2011,17,0.72,0.42,444
5/21/2011,18,0.7,0.45,444
5/21/2011,19,0.68,0.47,301
5/21/2011,20,0.62,0.61,248
5/21/2011,21,0.62,0.61,227
5/21/2011,22,0.6,0.69,204
5/21/2011,23,0.58,0.78,145
5/22/2011,0,0.54,0.88,131
5/22/2011,1,0.52,0.94,98
5/22/2011,2,0.52,0.94,68
5/22/2011,3,0.5,1,33
5/22/2011,4,0.5,1,12
5/22/2011,5,0.5,1,6
5/22/2011,6,0.52,0.94,18
5/22/2011,7,0.54,0.88,40
5/22/2011,8,0.6,0.73,94
5/22/2011,9,0.62,0.69,189
5/22/2011,10,0.64,0.65,305
5/22/2011,11,0.7,0.54,373
5/22/2011,12,0.72,0.51,401
5/22/2011,13,0.66,0.54,455
5/22/2011,14,0.62,0.69,316
5/22/2011,15,0.66,0.61,331
5/22/2011,16,0.68,0.61,273
5/22/2011,17,0.7,0.58,306
5/22/2011,18,0.66,0.61,358
5/22/2011,19,0.66,0.61,300
5/22/2011,20,0.64,0.65,231
5/22/2011,21,0.62,0.73,136
5/22/2011,22,0.6,0.83,121
5/22/2011,23,0.58,0.83,65
5/23/2011,0,0.56,0.88,41
5/23/2011,1,0.56,0.88,9
5/23/2011,2,0.56,0.88,5
5/23/2011,3,0.54,0.94,4
5/23/2011,4,0.54,0.94,4
5/23/2011,5,0.54,0.94,11
5/23/2011,6,0.54,1,96
5/23/2011,7,0.56,0.94,236
5/23/2011,8,0.6,0.88,409
5/23/2011,9,0.6,0.88,167
5/23/2011,10,0.66,0.74,121
5/23/2011,11,0.68,0.69,180
5/23/2011,12,0.68,0.69,204
5/23/2011,13,0.74,0.58,204
5/23/2011,14,0.72,0.62,187
5/23/2011,15,0.72,0.62,176
5/23/2011,16,0.72,0.62,279
5/23/2011,17,0.72,0.7,429
5/23/2011,18,0.7,0.74,453
5/23/2011,19,0.7,0.74,358
5/23/2011,20,0.64,0.83,310
5/23/2011,21,0.64,0.89,188
5/23/2011,22,0.62,0.94,131
5/23/2011,23,0.62,0.88,72
5/24/2011,0,0.6,0.94,35
5/24/2011,1,0.6,0.94,15
5/24/2011,2,0.6,0.94,10
5/24/2011,3,0.58,0.94,2
5/24/2011,4,0.6,0.88,4
5/24/2011,5,0.58,0.94,24
5/24/2011,6,0.58,0.94,112
5/24/2011,7,0.64,0.78,314
5/24/2011,8,0.62,0.83,434
5/24/2011,9,0.64,0.73,138
5/24/2011,10,0.7,0.61,108
5/24/2011,11,0.74,0.51,175
5/24/2011,12,0.76,0.45,170
5/24/2011,13,0.78,0.46,190
5/24/2011,14,0.78,0.46,153
5/24/2011,15,0.74,0.55,188
5/24/2011,16,0.66,0.69,277
5/24/2011,17,0.7,0.61,548
5/24/2011,18,0.7,0.7,564
5/24/2011,19,0.66,0.74,355
5/24/2011,20,0.66,0.74,280
5/24/2011,21,0.64,0.78,189
5/24/2011,22,0.62,0.88,141
5/24/2011,23,0.66,0.74,66
5/25/2011,0,0.6,0.83,35
5/25/2011,1,0.58,0.83,8
5/25/2011,2,0.56,0.94,8
5/25/2011,3,0.54,1,9
5/25/2011,4,0.54,1,3
5/25/2011,5,0.56,0.88,25
5/25/2011,6,0.56,0.94,117
5/25/2011,7,0.62,0.73,313
5/25/2011,8,0.64,0.69,531
5/25/2011,9,0.68,0.65,234
5/25/2011,10,0.7,0.61,135
5/25/2011,11,0.74,0.51,140
5/25/2011,12,0.74,0.55,210
5/25/2011,13,0.74,0.55,202
5/25/2011,14,0.74,0.55,168
5/25/2011,15,0.76,0.52,182
5/25/2011,16,0.74,0.51,299
5/25/2011,17,0.74,0.51,601
5/25/2011,18,0.72,0.58,517
5/25/2011,19,0.7,0.61,405
5/25/2011,20,0.7,0.61,340
5/25/2011,21,0.66,0.69,236
5/25/2011,22,0.66,0.69,174
5/25/2011,23,0.64,0.73,86
5/26/2011,0,0.64,0.73,45
5/26/2011,1,0.64,0.73,16
5/26/2011,2,0.62,0.83,14
5/26/2011,3,0.6,0.88,4
5/26/2011,4,0.6,0.88,2
5/26/2011,5,0.6,0.88,27
5/26/2011,6,0.6,1,98
5/26/2011,7,0.62,0.94,286
5/26/2011,8,0.66,0.83,489
5/26/2011,9,0.72,0.7,216
5/26/2011,10,0.7,0.74,143
5/26/2011,11,0.74,0.66,160
5/26/2011,12,0.78,0.59,194
5/26/2011,13,0.82,0.52,197
5/26/2011,14,0.82,0.52,189
5/26/2011,15,0.82,0.46,141
5/26/2011,16,0.8,0.49,291
5/26/2011,17,0.8,0.46,494
5/26/2011,18,0.8,0.46,478
5/26/2011,19,0.78,0.46,378
5/26/2011,20,0.72,0.58,322
5/26/2011,21,0.72,0.62,223
5/26/2011,22,0.7,0.65,180
5/26/2011,23,0.7,0.65,90
5/27/2011,0,0.68,0.69,69
5/27/2011,1,0.7,0.58,50
5/27/2011,2,0.68,0.61,18
5/27/2011,3,0.66,0.65,12
5/27/2011,4,0.64,0.69,7
5/27/2011,5,0.64,0.65,31
5/27/2011,6,0.64,0.69,81
5/27/2011,7,0.64,0.73,249
5/27/2011,8,0.66,0.74,418
5/27/2011,9,0.7,0.65,227
5/27/2011,10,0.72,0.54,153
5/27/2011,11,0.74,0.55,166
5/27/2011,12,0.76,0.55,243
5/27/2011,13,0.74,0.58,209
5/27/2011,14,0.76,0.55,239
5/27/2011,15,0.78,0.49,356
5/27/2011,16,0.76,0.55,419
5/27/2011,17,0.74,0.58,491
5/27/2011,18,0.72,0.62,399
5/27/2011,19,0.6,0.78,279
5/27/2011,20,0.62,0.73,144
5/27/2011,21,0.6,0.83,151
5/27/2011,22,0.6,0.78,141
5/27/2011,23,0.58,0.88,127
5/28/2011,0,0.58,0.88,94
5/28/2011,1,0.58,0.88,55
5/28/2011,2,0.56,0.94,48
5/28/2011,3,0.56,0.88,15
5/28/2011,4,0.56,0.88,4
5/28/2011,5,0.56,0.88,7
5/28/2011,6,0.58,0.83,19
5/28/2011,7,0.6,0.83,50
5/28/2011,8,0.62,0.78,102
5/28/2011,9,0.64,0.73,177
5/28/2011,10,0.7,0.65,276
5/28/2011,11,0.7,0.65,349
5/28/2011,12,0.72,0.58,358
5/28/2011,13,0.72,0.62,385
5/28/2011,14,0.74,0.58,382
5/28/2011,15,0.74,0.55,374
5/28/2011,16,0.76,0.55,402
5/28/2011,17,0.74,0.55,341
5/28/2011,18,0.72,0.62,385
5/28/2011,19,0.7,0.65,252
5/28/2011,20,0.7,0.65,196
5/28/2011,21,0.66,0.74,201
5/28/2011,22,0.66,0.78,161
5/28/2011,23,0.64,0.83,125
5/29/2011,0,0.64,0.83,83
5/29/2011,1,0.62,0.88,66
5/29/2011,2,0.62,0.88,61
5/29/2011,3,0.62,0.88,26
5/29/2011,4,0.6,0.88,23
5/29/2011,5,0.6,0.94,6
5/29/2011,6,0.62,0.88,15
5/29/2011,7,0.62,0.88,30
5/29/2011,8,0.62,0.88,96
5/29/2011,9,0.62,0.94,152
5/29/2011,10,0.66,0.83,251
5/29/2011,11,0.66,0.83,319
5/29/2011,12,0.7,0.74,402
5/29/2011,13,0.72,0.7,418
5/29/2011,14,0.74,0.7,351
5/29/2011,15,0.74,0.7,376
5/29/2011,16,0.74,0.7,361
5/29/2011,17,0.74,0.7,383
5/29/2011,18,0.72,0.74,328
5/29/2011,19,0.72,0.74,287
5/29/2011,20,0.7,0.79,219
5/29/2011,21,0.68,0.83,229
5/29/2011,22,0.66,0.89,171
5/29/2011,23,0.66,0.89,135
5/30/2011,0,0.64,0.94,103
5/30/2011,1,0.64,0.94,79
5/30/2011,2,0.64,0.94,45
5/30/2011,3,0.64,0.94,18
5/30/2011,4,0.62,0.94,6
5/30/2011,5,0.62,0.94,7
5/30/2011,6,0.64,0.94,16
5/30/2011,7,0.64,0.94,31
5/30/2011,8,0.66,0.89,94
5/30/2011,9,0.72,0.74,128
5/30/2011,10,0.8,0.55,269
5/30/2011,11,0.82,0.52,321
5/30/2011,12,0.86,0.47,366
5/30/2011,13,0.86,0.44,350
5/30/2011,14,0.88,0.39,327
5/30/2011,15,0.88,0.39,311
5/30/2011,16,0.88,0.37,309
5/30/2011,17,0.86,0.41,304
5/30/2011,18,0.86,0.41,249
5/30/2011,19,0.52,0.48,225
5/30/2011,20,0.76,0.58,237
5/30/2011,21,0.74,0.7,149
5/30/2011,22,0.72,0.74,106
5/30/2011,23,0.7,0.84,48
5/31/2011,0,0.7,0.79,29
5/31/2011,1,0.68,0.89,17
5/31/2011,2,0.66,0.94,12
5/31/2011,3,0.64,0.94,4
5/31/2011,4,0.66,0.83,3
5/31/2011,5,0.66,0.83,26
5/31/2011,6,0.68,0.79,109
5/31/2011,7,0.74,0.66,235
5/31/2011,8,0.78,0.59,406
5/31/2011,9,0.8,0.55,175
5/31/2011,10,0.82,0.56,109
5/31/2011,11,0.86,0.47,106
5/31/2011,12,0.86,0.47,162
5/31/2011,13,0.9,0.39,147
5/31/2011,14,0.9,0.37,140
5/31/2011,15,0.9,0.37,175
5/31/2011,16,0.9,0.39,249
5/31/2011,17,0.84,0.53,495
5/31/2011,18,0.84,0.53,417
5/31/2011,19,0.78,0.62,285
5/31/2011,20,0.78,0.62,251
5/31/2011,21,0.76,0.66,210
5/31/2011,22,0.74,0.7,159
5/31/2011,23,0.72,0.79,61
6/1/2011,0,0.7,0.79,34
6/1/2011,1,0.7,0.84,17
6/1/2011,2,0.7,0.79,3
6/1/2011,3,0.68,0.89,6
6/1/2011,4,0.68,0.89,4
6/1/2011,5,0.66,0.89,21
6/1/2011,6,0.68,0.89,128
6/1/2011,7,0.7,0.79,284
6/1/2011,8,0.72,0.79,454
6/1/2011,9,0.74,0.74,207
6/1/2011,10,0.76,0.75,115
6/1/2011,11,0.82,0.59,112
6/1/2011,12,0.86,0.53,169
6/1/2011,13,0.9,0.37,154
6/1/2011,14,0.9,0.37,145
6/1/2011,15,0.9,0.39,152
6/1/2011,16,0.86,0.47,266
6/1/2011,17,0.86,0.47,486
6/1/2011,18,0.82,0.56,309
6/1/2011,19,0.74,0.79,264
6/1/2011,20,0.74,0.79,256
6/1/2011,21,0.74,0.7,190
6/1/2011,22,0.74,0.66,129
6/1/2011,23,0.74,0.51,69
6/2/2011,0,0.74,0.4,42
6/2/2011,1,0.72,0.38,15
6/2/2011,2,0.7,0.39,6
6/2/2011,3,0.66,0.44,4
6/2/2011,4,0.66,0.41,3
6/2/2011,5,0.66,0.39,31
6/2/2011,6,0.66,0.39,113
6/2/2011,7,0.7,0.34,304
6/2/2011,8,0.7,0.32,467
6/2/2011,9,0.72,0.26,225
6/2/2011,10,0.72,0.28,139
6/2/2011,11,0.74,0.28,165
6/2/2011,12,0.76,0.25,232
6/2/2011,13,0.8,0.24,203
6/2/2011,14,0.78,0.24,185
6/2/2011,15,0.8,0.21,188
6/2/2011,16,0.8,0.22,318
6/2/2011,17,0.76,0.2,572
6/2/2011,18,0.74,0.22,525
6/2/2011,19,0.72,0.23,379
6/2/2011,20,0.7,0.24,337
6/2/2011,21,0.66,0.31,248
6/2/2011,22,0.64,0.33,155
6/2/2011,23,0.62,0.35,112
6/3/2011,0,0.62,0.38,68
6/3/2011,1,0.6,0.38,22
6/3/2011,2,0.56,0.43,12
6/3/2011,3,0.54,0.49,5
6/3/2011,4,0.52,0.48,6
6/3/2011,5,0.52,0.48,28
6/3/2011,6,0.54,0.45,106
6/3/2011,7,0.54,0.45,277
6/3/2011,8,0.56,0.43,502
6/3/2011,9,0.58,0.4,230
6/3/2011,10,0.62,0.33,161
6/3/2011,11,0.64,0.31,192
6/3/2011,12,0.66,0.27,259
6/3/2011,13,0.68,0.26,248
6/3/2011,14,0.7,0.28,240
6/3/2011,15,0.7,0.28,212
6/3/2011,16,0.72,0.26,349
6/3/2011,17,0.72,0.25,558
6/3/2011,18,0.7,0.24,564
6/3/2011,19,0.68,0.26,391
