instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,datetime
2589,20110422,2,0,4,18,0,5,1,3,0.32,0.303,0.93,0.2239,4,47,51,2011042218
2590,20110422,2,0,4,19,0,5,1,3,0.32,0.303,0.93,0.2239,7,48,55,2011042219
2591,20110422,2,0,4,20,0,5,1,3,0.32,0.303,0.87,0.2239,8,39,47,2011042220
2592,20110422,2,0,4,21,0,5,1,3,0.3,0.303,0.93,0.1642,5,23,28,2011042221
2593,20110422,2,0,4,22,0,5,1,3,0.3,0.303,1,0.1343,3,21,24,2011042222
2594,20110422,2,0,4,23,0,5,1,3,0.32,0.3333,0.93,0.1045,0,17,17,2011042223
2595,20110423,2,0,4,0,0,6,0,2,0.32,0.3182,1,0.194,0,18,18,201104230
2596,20110423,2,0,4,1,0,6,0,2,0.32,0.3182,1,0.194,5,11,16,201104231
2597,20110423,2,0,4,2,0,6,0,3,0.32,0.3333,1,0.1343,3,14,17,201104232
2598,20110423,2,0,4,3,0,6,0,3,0.32,0.3333,1,0.0896,0,4,4,201104233
2599,20110423,2,0,4,4,0,6,0,3,0.34,0.3636,1,0,2,3,5,201104234
2600,20110423,2,0,4,5,0,6,0,3,0.34,0.3636,1,0,1,6,7,201104235
2601,20110423,2,0,4,6,0,6,0,2,0.34,0.3333,1,0.1642,0,11,11,201104236
2602,20110423,2,0,4,7,0,6,0,3,0.34,0.3333,1,0.1642,2,17,19,201104237
2603,20110423,2,0,4,8,0,6,0,2,0.36,0.3333,1,0.2537,15,32,47,201104238
2604,20110423,2,0,4,9,0,6,0,2,0.38,0.3939,0.94,0.2985,13,55,68,201104239
2605,20110423,2,0,4,10,0,6,0,2,0.42,0.4242,0.88,0.2239,36,93,129,2011042310
2606,20110423,2,0,4,11,0,6,0,2,0.46,0.4545,0.88,0.2239,68,164,232,2011042311
2607,20110423,2,0,4,12,0,6,0,1,0.52,0.5,0.83,0.4179,94,197,291,2011042312
2608,20110423,2,0,4,13,0,6,0,1,0.52,0.5,0.83,0.3881,126,186,312,2011042313
2609,20110423,2,0,4,14,0,6,0,1,0.58,0.5455,0.78,0.3582,182,209,391,2011042314
2610,20110423,2,0,4,15,0,6,0,1,0.6,0.5909,0.73,0.3881,171,226,397,2011042315
2611,20110423,2,0,4,16,0,6,0,1,0.6,0.5909,0.73,0.2836,180,246,426,2011042316
2612,20110423,2,0,4,17,0,6,0,1,0.6,0.5909,0.73,0.3284,168,215,383,2011042317
2613,20110423,2,0,4,18,0,6,0,1,0.58,0.5455,0.78,0.194,149,227,376,2011042318
2614,20110423,2,0,4,19,0,6,0,1,0.56,0.5303,0.83,0.2836,84,199,283,2011042319
2615,20110423,2,0,4,20,0,6,0,2,0.54,0.5152,0.88,0.2537,45,138,183,2011042320
2616,20110423,2,0,4,21,0,6,0,2,0.56,0.5303,0.83,0.2836,32,103,135,2011042321
2617,20110423,2,0,4,22,0,6,0,2,0.58,0.5455,0.78,0.2537,55,114,169,2011042322
2618,20110423,2,0,4,23,0,6,0,2,0.54,0.5152,0.88,0.1642,31,86,117,2011042323
2619,20110424,2,0,4,0,0,0,0,1,0.52,0.5,0.83,0.2239,30,66,96,201104240
2620,20110424,2,0,4,1,0,0,0,1,0.5,0.4848,0.88,0.194,14,40,54,201104241
2621,20110424,2,0,4,2,0,0,0,1,0.5,0.4848,0.88,0.194,27,45,72,201104242
2622,20110424,2,0,4,3,0,0,0,1,0.5,0.4848,0.94,0.0896,4,20,24,201104243
2623,20110424,2,0,4,4,0,0,0,1,0.5,0.4848,0.94,0.0896,0,5,5,201104244
2624,20110424,2,0,4,5,0,0,0,1,0.5,0.4848,0.94,0.0896,5,7,12,201104245
2625,20110424,2,0,4,6,0,0,0,2,0.5,0.4848,1,0,10,3,13,201104246
2626,20110424,2,0,4,7,0,0,0,2,0.5,0.4848,1,0,16,11,27,201104247
2627,20110424,2,0,4,8,0,0,0,1,0.52,0.5,0.94,0.2239,38,42,80,201104248
2628,20110424,2,0,4,9,0,0,0,1,0.56,0.5303,0.88,0.2537,73,104,177,201104249
2629,20110424,2,0,4,10,0,0,0,1,0.6,0.5758,0.78,0.1642,118,171,289,2011042410
2630,20110424,2,0,4,11,0,0,0,1,0.66,0.6212,0.65,0.1343,124,193,317,2011042411
2631,20110424,2,0,4,12,0,0,0,1,0.68,0.6364,0.65,0.2537,168,220,388,2011042412
2632,20110424,2,0,4,13,0,0,0,1,0.7,0.6515,0.58,0.2836,205,236,441,2011042413
2633,20110424,2,0,4,14,0,0,0,1,0.7,0.6515,0.54,0.3284,197,223,420,2011042414
2634,20110424,2,0,4,15,0,0,0,1,0.66,0.6212,0.61,0.2537,167,202,369,2011042415
2635,20110424,2,0,4,16,0,0,0,1,0.74,0.6667,0.48,0.3881,162,197,359,2011042416
2636,20110424,2,0,4,17,0,0,0,1,0.66,0.6212,0.65,0.2985,142,189,331,2011042417
2637,20110424,2,0,4,18,0,0,0,1,0.64,0.6061,0.69,0.1642,96,174,270,2011042418
2638,20110424,2,0,4,19,0,0,0,3,0.6,0.5606,0.83,0.2836,62,132,194,2011042419
2639,20110424,2,0,4,20,0,0,0,3,0.6,0.5606,0.83,0.2836,34,71,105,2011042420
2640,20110424,2,0,4,21,0,0,0,3,0.54,0.5152,0.94,0.1642,8,53,61,2011042421
2641,20110424,2,0,4,22,0,0,0,3,0.54,0.5152,1,0.1642,5,40,45,2011042422
2642,20110424,2,0,4,23,0,0,0,3,0.54,0.5152,1,0.0896,5,37,42,2011042423
2643,20110425,2,0,4,0,0,1,1,3,0.52,0.5,1,0,2,10,12,201104250
2644,20110425,2,0,4,1,0,1,1,1,0.54,0.5152,1,0.0896,2,8,10,201104251
2645,20110425,2,0,4,2,0,1,1,1,0.54,0.5152,1,0.0896,1,9,10,201104252
2646,20110425,2,0,4,3,0,1,1,2,0.5,0.4848,1,0.1045,2,8,10,201104253
2647,20110425,2,0,4,4,0,1,1,2,0.52,0.5,1,0,1,4,5,201104254
2648,20110425,2,0,4,5,0,1,1,2,0.46,0.4545,1,0,3,14,17,201104255
2649,20110425,2,0,4,6,0,1,1,2,0.5,0.4848,1,0,7,59,66,201104256
2650,20110425,2,0,4,7,0,1,1,2,0.52,0.5,1,0.0896,13,183,196,201104257
2651,20110425,2,0,4,8,0,1,1,1,0.56,0.5303,0.88,0.1045,27,326,353,201104258
2652,20110425,2,0,4,9,0,1,1,1,0.6,0.5606,0.83,0.1343,27,147,174,201104259
2653,20110425,2,0,4,10,0,1,1,1,0.64,0.6061,0.73,0.2239,61,64,125,2011042510
2654,20110425,2,0,4,11,0,1,1,1,0.64,0.6061,0.73,0.2239,53,94,147,2011042511
2655,20110425,2,0,4,12,0,1,1,1,0.66,0.6212,0.74,0.2537,48,140,188,2011042512
2656,20110425,2,0,4,13,0,1,1,1,0.7,0.6515,0.65,0.2239,57,146,203,2011042513
2657,20110425,2,0,4,14,0,1,1,1,0.72,0.6667,0.54,0.2239,47,99,146,2011042514
2658,20110425,2,0,4,15,0,1,1,1,0.74,0.6667,0.51,0.2239,50,125,175,2011042515
2659,20110425,2,0,4,16,0,1,1,1,0.7,0.6515,0.54,0.3582,41,198,239,2011042516
2660,20110425,2,0,4,17,0,1,1,1,0.7,0.6515,0.54,0.2985,80,441,521,2011042517
2661,20110425,2,0,4,18,0,1,1,1,0.68,0.6364,0.57,0.3582,74,425,499,2011042518
2662,20110425,2,0,4,19,0,1,1,1,0.66,0.6212,0.57,0.3284,62,320,382,2011042519
2663,20110425,2,0,4,20,0,1,1,1,0.66,0.6212,0.61,0.2836,42,195,237,2011042520
2664,20110425,2,0,4,21,0,1,1,1,0.62,0.6061,0.69,0.2537,41,149,190,2011042521
2665,20110425,2,0,4,22,0,1,1,1,0.6,0.5909,0.73,0.2985,23,83,106,2011042522
2666,20110425,2,0,4,23,0,1,1,1,0.58,0.5455,0.78,0.2836,9,53,62,2011042523
2667,20110426,2,0,4,0,0,2,1,1,0.62,0.6061,0.69,0.2836,10,17,27,201104260
2668,20110426,2,0,4,1,0,2,1,1,0.62,0.5909,0.73,0.2836,16,5,21,201104261
2669,20110426,2,0,4,2,0,2,1,1,0.56,0.5303,0.83,0.3284,17,9,26,201104262
2670,20110426,2,0,4,3,0,2,1,1,0.54,0.5152,0.88,0.2836,17,4,21,201104263
2671,20110426,2,0,4,4,0,2,1,1,0.56,0.5303,0.83,0.2537,2,4,6,201104264
2672,20110426,2,0,4,5,0,2,1,1,0.54,0.5152,0.88,0.2537,0,16,16,201104265
2673,20110426,2,0,4,6,0,2,1,1,0.56,0.5303,0.88,0.2239,0,80,80,201104266
2674,20110426,2,0,4,7,0,2,1,1,0.58,0.5455,0.83,0.2985,16,254,270,201104267
2675,20110426,2,0,4,8,0,2,1,1,0.58,0.5455,0.83,0.2985,32,417,449,201104268
2676,20110426,2,0,4,9,0,2,1,1,0.64,0.6061,0.73,0.3582,35,164,199,201104269
2677,20110426,2,0,4,10,0,2,1,1,0.66,0.6212,0.69,0.3582,22,98,120,2011042610
2678,20110426,2,0,4,11,0,2,1,1,0.68,0.6364,0.65,0.3881,40,132,172,2011042611
2679,20110426,2,0,4,12,0,2,1,1,0.7,0.6515,0.61,0.4179,40,146,186,2011042612
2680,20110426,2,0,4,13,0,2,1,1,0.74,0.6667,0.51,0.4478,37,139,176,2011042613
2681,20110426,2,0,4,14,0,2,1,1,0.72,0.6667,0.58,0.3284,40,115,155,2011042614
2682,20110426,2,0,4,15,0,2,1,1,0.7,0.6515,0.61,0.3582,34,119,153,2011042615
2683,20110426,2,0,4,16,0,2,1,1,0.7,0.6515,0.58,0.3881,40,251,291,2011042616
2684,20110426,2,0,4,17,0,2,1,1,0.68,0.6364,0.61,0.3582,66,455,521,2011042617
2685,20110426,2,0,4,18,0,2,1,1,0.68,0.6364,0.65,0.4478,65,463,528,2011042618
2686,20110426,2,0,4,19,0,2,1,1,0.64,0.6061,0.73,0.4179,42,286,328,2011042619
2687,20110426,2,0,4,20,0,2,1,1,0.64,0.6061,0.73,0.3582,35,199,234,2011042620
2688,20110426,2,0,4,21,0,2,1,1,0.62,0.5909,0.78,0.2836,33,162,195,2011042621
2689,20110426,2,0,4,22,0,2,1,2,0.6,0.5606,0.83,0.194,32,116,148,2011042622
2690,20110426,2,0,4,23,0,2,1,2,0.6,0.5606,0.83,0.2239,7,71,78,2011042623
2691,20110427,2,0,4,0,0,3,1,1,0.6,0.5606,0.83,0.2239,3,24,27,201104270
2692,20110427,2,0,4,1,0,3,1,1,0.6,0.5606,0.83,0.2537,2,15,17,201104271
2693,20110427,2,0,4,2,0,3,1,1,0.58,0.5455,0.88,0.2537,0,5,5,201104272
2694,20110427,2,0,4,3,0,3,1,2,0.58,0.5455,0.88,0.2836,3,4,7,201104273
2695,20110427,2,0,4,4,0,3,1,1,0.56,0.5303,0.94,0.2239,0,6,6,201104274
2696,20110427,2,0,4,5,0,3,1,2,0.56,0.5303,0.94,0.2537,1,16,17,201104275
2697,20110427,2,0,4,6,0,3,1,1,0.56,0.5303,0.94,0.2537,5,79,84,201104276
2698,20110427,2,0,4,7,0,3,1,2,0.58,0.5455,0.88,0.2836,17,229,246,201104277
2699,20110427,2,0,4,8,0,3,1,2,0.58,0.5455,0.88,0.3284,31,413,444,201104278
2700,20110427,2,0,4,9,0,3,1,2,0.6,0.5455,0.88,0.4179,20,161,181,201104279
2701,20110427,2,0,4,10,0,3,1,2,0.62,0.5758,0.83,0.2836,26,66,92,2011042710
2702,20110427,2,0,4,11,0,3,1,2,0.64,0.5909,0.78,0.2836,53,103,156,2011042711
2703,20110427,2,0,4,12,0,3,1,1,0.66,0.6061,0.78,0.3284,38,135,173,2011042712
2704,20110427,2,0,4,13,0,3,1,1,0.64,0.5909,0.78,0.2985,31,119,150,2011042713
2705,20110427,2,0,4,14,0,3,1,1,0.68,0.6364,0.74,0.2836,29,119,148,2011042714
2706,20110427,2,0,4,15,0,3,1,1,0.7,0.6515,0.65,0.4925,18,120,138,2011042715
2707,20110427,2,0,4,16,0,3,1,1,0.7,0.6515,0.7,0.3881,29,189,218,2011042716
2708,20110427,2,0,4,17,0,3,1,3,0.66,0.6061,0.83,0.3881,63,458,521,2011042717
2709,20110427,2,0,4,18,0,3,1,3,0.66,0.6061,0.83,0.3881,46,366,412,2011042718
2710,20110427,2,0,4,19,0,3,1,1,0.62,0.5909,0.78,0.2836,40,220,260,2011042719
2711,20110427,2,0,4,20,0,3,1,1,0.64,0.5758,0.83,0.3284,30,188,218,2011042720
2712,20110427,2,0,4,21,0,3,1,1,0.62,0.5606,0.88,0.2836,19,126,145,2011042721
2713,20110427,2,0,4,22,0,3,1,2,0.62,0.5606,0.88,0.3284,18,111,129,2011042722
2714,20110427,2,0,4,23,0,3,1,2,0.62,0.5606,0.88,0.3582,25,53,78,2011042723
2715,20110428,2,0,4,0,0,4,1,1,0.64,0.5909,0.78,0.3582,13,41,54,201104280
2716,20110428,2,0,4,1,0,4,1,2,0.62,0.5758,0.83,0.3881,8,12,20,201104281
2717,20110428,2,0,4,2,0,4,1,2,0.62,0.5758,0.83,0.4478,14,7,21,201104282
2718,20110428,2,0,4,3,0,4,1,2,0.64,0.5909,0.78,0.3881,2,1,3,201104283
2719,20110428,2,0,4,4,0,4,1,2,0.62,0.5758,0.83,0.4179,4,5,9,201104284
2720,20110428,2,0,4,5,0,4,1,2,0.62,0.5758,0.83,0.3881,0,13,13,201104285
2721,20110428,2,0,4,6,0,4,1,2,0.64,0.5909,0.78,0.4627,7,79,86,201104286
2722,20110428,2,0,4,7,0,4,1,2,0.64,0.5909,0.78,0.4478,14,201,215,201104287
2723,20110428,2,0,4,8,0,4,1,2,0.66,0.6061,0.78,0.4478,31,367,398,201104288
2724,20110428,2,0,4,9,0,4,1,3,0.62,0.5606,0.88,0.3284,18,165,183,201104289
2725,20110428,2,0,4,10,0,4,1,2,0.62,0.5606,0.88,0.2836,9,45,54,2011042810
2726,20110428,2,0,4,11,0,4,1,2,0.62,0.5758,0.83,0.2836,10,74,84,2011042811
2727,20110428,2,0,4,12,0,4,1,2,0.62,0.5909,0.78,0.2537,23,84,107,2011042812
2728,20110428,2,0,4,13,0,4,1,2,0.62,0.5758,0.83,0.2985,18,103,121,2011042813
2729,20110428,2,0,4,14,0,4,1,1,0.62,0.5758,0.83,0.2985,21,121,142,2011042814
2730,20110428,2,0,4,15,0,4,1,1,0.66,0.6212,0.69,0.3284,46,117,163,2011042815
2731,20110428,2,0,4,16,0,4,1,1,0.62,0.5909,0.78,0.2537,42,228,270,2011042816
2732,20110428,2,0,4,17,0,4,1,1,0.64,0.6212,0.47,0.3582,49,406,455,2011042817
2733,20110428,2,0,4,18,0,4,1,1,0.64,0.6212,0.47,0.3582,44,486,530,2011042818
2734,20110428,2,0,4,19,0,4,1,1,0.62,0.6212,0.43,0.2985,57,347,404,2011042819
2735,20110428,2,0,4,20,0,4,1,1,0.58,0.5455,0.43,0.2239,49,220,269,2011042820
2736,20110428,2,0,4,21,0,4,1,1,0.56,0.5303,0.46,0.1343,27,167,194,2011042821
2737,20110428,2,0,4,22,0,4,1,1,0.54,0.5152,0.45,0.1642,34,119,153,2011042822
2738,20110428,2,0,4,23,0,4,1,1,0.54,0.5152,0.39,0.0896,29,81,110,2011042823
2739,20110429,2,0,4,0,0,5,1,1,0.52,0.5,0.39,0.2836,11,37,48,201104290
2740,20110429,2,0,4,1,0,5,1,1,0.5,0.4848,0.45,0.0896,10,21,31,201104291
2741,20110429,2,0,4,2,0,5,1,1,0.46,0.4545,0.63,0.1045,2,8,10,201104292
2742,20110429,2,0,4,3,0,5,1,1,0.46,0.4545,0.59,0.0896,1,4,5,201104293
2743,20110429,2,0,4,4,0,5,1,1,0.46,0.4545,0.51,0.1343,0,6,6,201104294
2744,20110429,2,0,4,5,0,5,1,1,0.46,0.4545,0.47,0.1343,0,25,25,201104295
2745,20110429,2,0,4,6,0,5,1,1,0.5,0.4848,0.45,0.2836,4,67,71,201104296
2746,20110429,2,0,4,7,0,5,1,1,0.52,0.5,0.42,0.194,18,222,240,201104297
2747,20110429,2,0,4,8,0,5,1,1,0.54,0.5152,0.39,0.2985,35,386,421,201104298
2748,20110429,2,0,4,9,0,5,1,1,0.54,0.5152,0.39,0.3284,45,185,230,201104299
2749,20110429,2,0,4,10,0,5,1,1,0.56,0.5303,0.4,0.2836,57,99,156,2011042910
2750,20110429,2,0,4,11,0,5,1,1,0.6,0.6212,0.38,0.2239,49,108,157,2011042911
2751,20110429,2,0,4,12,0,5,1,1,0.56,0.5303,0.37,0.2836,63,160,223,2011042912
2752,20110429,2,0,4,13,0,5,1,1,0.56,0.5303,0.37,0.2985,74,234,308,2011042913
2753,20110429,2,0,4,14,0,5,1,1,0.6,0.6212,0.35,0.3284,58,190,248,2011042914
2754,20110429,2,0,4,15,0,5,1,2,0.56,0.5303,0.4,0.2985,77,175,252,2011042915
2755,20110429,2,0,4,16,0,5,1,2,0.54,0.5152,0.42,0.3582,59,240,299,2011042916
2756,20110429,2,0,4,17,0,5,1,2,0.52,0.5,0.45,0.3881,75,433,508,2011042917
2757,20110429,2,0,4,18,0,5,1,1,0.52,0.5,0.48,0.3582,55,384,439,2011042918
2758,20110429,2,0,4,19,0,5,1,1,0.46,0.4545,0.55,0.3284,40,230,270,2011042919
2759,20110429,2,0,4,20,0,5,1,1,0.48,0.4697,0.48,0.2239,34,160,194,2011042920
2760,20110429,2,0,4,21,0,5,1,1,0.46,0.4545,0.51,0.194,50,145,195,2011042921
2761,20110429,2,0,4,22,0,5,1,1,0.42,0.4242,0.58,0.1642,36,110,146,2011042922
2762,20110429,2,0,4,23,0,5,1,2,0.44,0.4394,0.54,0.0896,25,88,113,2011042923
2763,20110430,2,0,4,0,0,6,0,2,0.44,0.4394,0.54,0.2537,33,73,106,201104300
2764,20110430,2,0,4,1,0,6,0,2,0.44,0.4394,0.54,0.1642,15,59,74,201104301
2765,20110430,2,0,4,2,0,6,0,2,0.44,0.4394,0.54,0.2239,12,53,65,201104302
2766,20110430,2,0,4,3,0,6,0,2,0.42,0.4242,0.54,0.194,4,13,17,201104303
2767,20110430,2,0,4,4,0,6,0,2,0.42,0.4242,0.54,0.2239,2,5,7,201104304
2768,20110430,2,0,4,5,0,6,0,1,0.42,0.4242,0.54,0.3881,3,4,7,201104305
2769,20110430,2,0,4,6,0,6,0,1,0.4,0.4091,0.58,0.2836,10,11,21,201104306
2770,20110430,2,0,4,7,0,6,0,1,0.4,0.4091,0.54,0.3881,21,27,48,201104307
2771,20110430,2,0,4,8,0,6,0,1,0.4,0.4091,0.54,0.2985,21,70,91,201104308
2772,20110430,2,0,4,9,0,6,0,1,0.44,0.4394,0.51,0.3582,35,121,156,201104309
2773,20110430,2,0,4,10,0,6,0,1,0.48,0.4697,0.44,0.3881,94,185,279,2011043010
2774,20110430,2,0,4,11,0,6,0,1,0.5,0.4848,0.42,0.3582,120,201,321,2011043011
2775,20110430,2,0,4,12,0,6,0,1,0.52,0.5,0.42,0.3881,178,238,416,2011043012
2776,20110430,2,0,4,13,0,6,0,1,0.54,0.5152,0.39,0.2985,185,270,455,2011043013
2777,20110430,2,0,4,14,0,6,0,1,0.54,0.5152,0.39,0.2239,184,268,452,2011043014
2778,20110430,2,0,4,15,0,6,0,1,0.56,0.5303,0.37,0.1343,217,282,499,2011043015
2779,20110430,2,0,4,16,0,6,0,1,0.58,0.5455,0.37,0.194,191,273,464,2011043016
2780,20110430,2,0,4,17,0,6,0,1,0.56,0.5303,0.43,0.1343,162,245,407,2011043017
2781,20110430,2,0,4,18,0,6,0,1,0.54,0.5152,0.43,0.1343,134,237,371,2011043018
2782,20110430,2,0,4,19,0,6,0,1,0.54,0.5152,0.43,0.1343,150,237,387,2011043019
2783,20110430,2,0,4,20,0,6,0,1,0.44,0.4394,0.62,0.1343,65,159,224,2011043020
2784,20110430,2,0,4,21,0,6,0,1,0.44,0.4394,0.62,0.1343,58,119,177,2011043021
2785,20110430,2,0,4,22,0,6,0,1,0.44,0.4394,0.67,0.1045,37,106,143,2011043022
2786,20110430,2,0,4,23,0,6,0,1,0.44,0.4394,0.67,0.1045,34,91,125,2011043023
2787,20110501,2,0,5,0,0,0,0,1,0.42,0.4242,0.67,0.0896,19,77,96,201105010
2788,20110501,2,0,5,1,0,0,0,1,0.42,0.4242,0.69,0.1045,9,50,59,201105011
2789,20110501,2,0,5,2,0,0,0,1,0.42,0.4242,0.77,0.1045,7,43,50,201105012
2790,20110501,2,0,5,3,0,0,0,1,0.4,0.4091,0.82,0.1045,8,15,23,201105013
2791,20110501,2,0,5,4,0,0,0,1,0.4,0.4091,0.76,0.1045,6,11,17,201105014
2792,20110501,2,0,5,5,0,0,0,1,0.4,0.4091,0.82,0.0896,0,10,10,201105015
2793,20110501,2,0,5,6,0,0,0,2,0.4,0.4091,0.82,0.0896,4,9,13,201105016
2794,20110501,2,0,5,7,0,0,0,2,0.42,0.4242,0.77,0.0896,7,26,33,201105017
2795,20110501,2,0,5,8,0,0,0,2,0.44,0.4394,0.77,0.1343,16,43,59,201105018
2796,20110501,2,0,5,9,0,0,0,2,0.46,0.4545,0.72,0.1343,45,96,141,201105019
2797,20110501,2,0,5,10,0,0,0,2,0.48,0.4697,0.63,0.194,109,155,264,2011050110
2798,20110501,2,0,5,11,0,0,0,1,0.46,0.4545,0.82,0.1045,109,141,250,2011050111
2799,20110501,2,0,5,12,0,0,0,2,0.48,0.4697,0.77,0.1045,109,172,281,2011050112
2800,20110501,2,0,5,13,0,0,0,2,0.5,0.4848,0.63,0.1642,123,209,332,2011050113
2801,20110501,2,0,5,14,0,0,0,2,0.5,0.4848,0.68,0.1045,85,153,238,2011050114
2802,20110501,2,0,5,15,0,0,0,2,0.5,0.4848,0.72,0,113,153,266,2011050115
2803,20110501,2,0,5,16,0,0,0,2,0.5,0.4848,0.72,0.194,75,139,214,2011050116
2804,20110501,2,0,5,17,0,0,0,2,0.48,0.4697,0.82,0.2537,60,136,196,2011050117
2805,20110501,2,0,5,18,0,0,0,2,0.46,0.4545,0.82,0.0896,33,126,159,2011050118
2806,20110501,2,0,5,19,0,0,0,2,0.46,0.4545,0.84,0.1045,47,131,178,2011050119
2807,20110501,2,0,5,20,0,0,0,2,0.46,0.4545,0.82,0,35,86,121,2011050120
2808,20110501,2,0,5,21,0,0,0,2,0.46,0.4545,0.82,0,23,82,105,2011050121
2809,20110501,2,0,5,22,0,0,0,2,0.46,0.4545,0.82,0,32,68,100,2011050122
2810,20110501,2,0,5,23,0,0,0,1,0.46,0.4545,0.77,0.194,64,82,146,2011050123
2811,20110502,2,0,5,0,0,1,1,1,0.46,0.4545,0.72,0.1343,68,109,177,201105020
2812,20110502,2,0,5,1,0,1,1,1,0.46,0.4545,0.72,0.1343,41,73,114,201105021
2813,20110502,2,0,5,2,0,1,1,2,0.44,0.4394,0.77,0.2239,16,19,35,201105022
2814,20110502,2,0,5,3,0,1,1,1,0.44,0.4394,0.77,0.1343,9,7,16,201105023
2815,20110502,2,0,5,4,0,1,1,1,0.44,0.4394,0.77,0.1642,9,8,17,201105024
2816,20110502,2,0,5,5,0,1,1,2,0.44,0.4394,0.77,0.1343,4,16,20,201105025
2817,20110502,2,0,5,6,0,1,1,1,0.44,0.4394,0.88,0.1045,3,59,62,201105026
2818,20110502,2,0,5,7,0,1,1,2,0.46,0.4545,0.82,0.3284,16,193,209,201105027
2819,20110502,2,0,5,8,0,1,1,2,0.48,0.4697,0.77,0.2239,21,350,371,201105028
2820,20110502,2,0,5,9,0,1,1,2,0.5,0.4848,0.77,0.2836,41,131,172,201105029
2821,20110502,2,0,5,10,0,1,1,2,0.54,0.5152,0.77,0.2239,31,77,108,2011050210
2822,20110502,2,0,5,11,0,1,1,1,0.58,0.5455,0.73,0.2985,34,96,130,2011050211
2823,20110502,2,0,5,12,0,1,1,1,0.62,0.6061,0.69,0.2239,40,147,187,2011050212
2824,20110502,2,0,5,13,0,1,1,2,0.62,0.6061,0.69,0.194,51,119,170,2011050213
2825,20110502,2,0,5,14,0,1,1,1,0.64,0.6061,0.69,0.2239,48,133,181,2011050214
2826,20110502,2,0,5,15,0,1,1,1,0.66,0.6212,0.61,0.194,45,110,155,2011050215
2827,20110502,2,0,5,16,0,1,1,1,0.66,0.6212,0.61,0.2239,49,220,269,2011050216
2828,20110502,2,0,5,17,0,1,1,1,0.66,0.6212,0.65,0.194,65,472,537,2011050217
2829,20110502,2,0,5,18,0,1,1,2,0.64,0.6061,0.65,0.194,68,450,518,2011050218
2830,20110502,2,0,5,19,0,1,1,2,0.62,0.6061,0.69,0.1343,46,268,314,2011050219
2831,20110502,2,0,5,20,0,1,1,2,0.62,0.6061,0.69,0.1343,44,174,218,2011050220
2832,20110502,2,0,5,21,0,1,1,2,0.6,0.5909,0.73,0.1045,54,178,232,2011050221
2833,20110502,2,0,5,22,0,1,1,2,0.6,0.5909,0.73,0,28,97,125,2011050222
2834,20110502,2,0,5,23,0,1,1,2,0.56,0.5303,0.83,0.194,16,48,64,2011050223
2835,20110503,2,0,5,0,0,2,1,2,0.56,0.5303,0.83,0.2239,0,16,16,201105030
2836,20110503,2,0,5,1,0,2,1,2,0.56,0.5303,0.78,0.2537,0,14,14,201105031
2837,20110503,2,0,5,2,0,2,1,2,0.56,0.5303,0.78,0.2537,0,5,5,201105032
2838,20110503,2,0,5,3,0,2,1,1,0.54,0.5152,0.83,0.2836,0,2,2,201105033
2839,20110503,2,0,5,4,0,2,1,1,0.52,0.5,0.88,0.2239,3,1,4,201105034
2840,20110503,2,0,5,5,0,2,1,1,0.52,0.5,0.88,0.1343,0,14,14,201105035
2841,20110503,2,0,5,6,0,2,1,2,0.52,0.5,0.94,0.1642,7,102,109,201105036
2842,20110503,2,0,5,7,0,2,1,2,0.54,0.5152,0.88,0.2239,17,248,265,201105037
2843,20110503,2,0,5,8,0,2,1,2,0.56,0.5303,0.83,0.2836,24,435,459,201105038
2844,20110503,2,0,5,9,0,2,1,2,0.6,0.5758,0.78,0.3582,29,157,186,201105039
2845,20110503,2,0,5,10,0,2,1,2,0.64,0.6061,0.69,0.3582,36,91,127,2011050310
2846,20110503,2,0,5,11,0,2,1,2,0.66,0.6212,0.65,0.3284,20,120,140,2011050311
2847,20110503,2,0,5,12,0,2,1,2,0.68,0.6364,0.61,0.4925,48,169,217,2011050312
2848,20110503,2,0,5,13,0,2,1,2,0.7,0.6515,0.58,0.6119,50,144,194,2011050313
2849,20110503,2,0,5,14,0,2,1,2,0.7,0.6515,0.58,0.5224,36,122,158,2011050314
2850,20110503,2,0,5,15,0,2,1,2,0.7,0.6515,0.58,0.4478,37,117,154,2011050315
2851,20110503,2,0,5,16,0,2,1,1,0.72,0.6667,0.54,0.4627,46,225,271,2011050316
2852,20110503,2,0,5,17,0,2,1,1,0.7,0.6515,0.54,0.4627,53,464,517,2011050317
2853,20110503,2,0,5,18,0,2,1,1,0.7,0.6515,0.48,0.4179,59,485,544,2011050318
2854,20110503,2,0,5,19,0,2,1,1,0.68,0.6364,0.57,0.3582,42,323,365,2011050319
2855,20110503,2,0,5,20,0,2,1,1,0.66,0.6212,0.61,0.194,28,262,290,2011050320
2856,20110503,2,0,5,21,0,2,1,2,0.64,0.6212,0.61,0.4478,42,183,225,2011050321
2857,20110503,2,0,5,22,0,2,1,2,0.58,0.5455,0.6,0.3881,14,99,113,2011050322
2858,20110503,2,0,5,23,0,2,1,2,0.56,0.5303,0.68,0.3284,12,50,62,2011050323
2859,20110504,2,0,5,0,0,3,1,3,0.52,0.5,0.77,0.1642,5,22,27,201105040
2860,20110504,2,0,5,1,0,3,1,3,0.5,0.4848,0.82,0.2836,1,6,7,201105041
